order_id,customer_id,restaurant_id,item_id,rider_id,order_datetime,quantity,order_amount,discount_amount,delivery_fee,final_amount,order_status,hour,peak_hour_flag,weekend_flag,cancellation_flag,discount_percentage,estimated_profit,order_size
O0030905,C000429,R01022,M006777,D01555,2026-05-16 22:48:29,3,1134,86,29,1077,Cancelled,22,0,1,1,7.58,215.4,Large
O0030906,C001725,R00397,M009221,D00664,2025-09-01 18:26:29,4,764,0,24,788,Delivered,18,1,0,0,0.0,157.6,Medium
O0030907,C000925,R00143,M006525,D00679,2025-08-21 09:06:21,4,1608,57,28,1579,Delivered,9,0,0,0,3.54,315.8,Large
O0030908,C000483,R00229,M012095,D02939,2026-06-12 05:29:56,1,495,64,55,486,Delivered,5,0,0,0,12.93,97.2,Medium
O0030909,C001312,R01484,M003470,D01788,2026-03-23 05:33:43,2,896,68,28,856,Delivered,5,0,0,0,7.59,171.2,Medium
O0030910,C001116,R00117,M002617,D02147,2025-06-23 15:05:20,4,2324,3,54,2375,Delivered,15,0,0,0,0.13,475.0,Large
O0030911,C001977,R00480,M014531,D03005,2026-03-16 23:40:23,1,491,74,35,452,Delivered,23,0,0,0,15.07,90.4,Medium
O0030912,C001087,R01432,M003967,D01375,2026-05-31 18:39:01,1,283,10,42,315,Delivered,18,1,1,0,3.53,63.0,Small
O0030913,C003137,R00752,M004893,D00753,2025-08-08 23:31:12,2,774,46,47,775,Delivered,23,0,0,0,5.94,155.0,Medium
O0030914,C004333,R01365,M012345,D02813,2025-09-29 16:16:10,4,2080,12,53,2121,Delivered,16,0,0,0,0.58,424.2,Large
O0030915,C003965,R00527,M000974,D02483,2025-10-14 13:14:56,3,1527,12,28,1543,Delivered,13,1,0,0,0.79,308.6,Large
O0030916,C004009,R00705,M010085,D00513,2025-08-09 18:35:24,2,1154,23,47,1178,Delivered,18,1,1,0,1.99,235.6,Large
O0030917,C002237,R00829,M008573,D03770,2025-08-04 15:34:21,4,2400,42,25,2383,Delivered,15,0,0,0,1.75,476.6,Large
O0030918,C004219,R01423,M007516,D02862,2025-12-22 11:43:52,2,748,43,25,730,Delivered,11,0,0,0,5.75,146.0,Medium
O0030919,C004427,R00516,M003931,D01041,2026-04-26 12:44:25,1,646,41,26,631,Delivered,12,1,1,0,6.35,126.2,Medium
O0030920,C000539,R00116,M011159,D02814,2026-05-10 23:22:12,1,316,7,32,341,Delivered,23,0,1,0,2.22,68.2,Small
O0030921,C000298,R00723,M010107,D02140,2025-08-19 01:56:10,3,1047,20,40,1067,Delivered,1,0,0,0,1.91,213.4,Large
O0030922,C004690,R00159,M008943,D00326,2025-08-09 16:04:12,4,2032,37,45,2040,Delivered,16,0,1,0,1.82,408.0,Large
O0030923,C004371,R01336,M002087,D03342,2025-06-21 17:13:47,3,1035,2,49,1082,Delivered,17,0,1,0,0.19,216.4,Large
O0030924,C000466,R00339,M001145,D01656,2025-10-27 00:19:41,3,1809,68,37,1778,Delivered,0,0,0,0,3.76,355.6,Large
O0030925,C004873,R01315,M004431,D02645,2026-01-29 10:28:36,1,180,29,51,202,Delivered,10,0,0,0,16.11,40.4,Small
O0030926,C001127,R00526,M002849,D02815,2026-03-20 15:54:29,1,378,55,41,364,Delivered,15,0,0,0,14.55,72.8,Small
O0030927,C000061,R00311,M009520,D02462,2026-01-24 23:34:17,2,208,46,42,204,Delivered,23,0,1,0,22.12,40.8,Small
O0030928,C001232,R01337,M013929,D01820,2026-05-27 21:17:54,2,1036,48,57,1045,Delivered,21,1,0,0,4.63,209.0,Large
O0030929,C003877,R00235,M013245,D02923,2025-07-17 09:51:10,4,2024,87,36,1973,Delivered,9,0,0,0,4.3,394.6,Large
O0030930,C000549,R00477,M014166,D03184,2025-07-17 04:37:22,3,1464,12,23,1475,Delivered,4,0,0,0,0.82,295.0,Large
O0030931,C003438,R00287,M010555,D03559,2025-11-08 18:22:57,4,1216,67,41,1190,Delivered,18,1,1,0,5.51,238.0,Large
O0030932,C003542,R01145,M010775,D02138,2026-01-15 03:57:06,2,1330,28,30,1332,Delivered,3,0,0,0,2.11,266.4,Large
O0030933,C001400,R01126,M007729,D00170,2025-10-12 23:54:48,2,528,100,54,482,Delivered,23,0,1,0,18.94,96.4,Medium
O0030934,C004741,R00711,M010141,D03589,2026-03-14 07:47:33,2,1282,73,40,1249,Delivered,7,0,1,0,5.69,249.8,Large
O0030935,C002188,R00312,M011043,D00247,2026-02-08 11:42:13,4,2608,42,47,2613,Delivered,11,0,1,0,1.61,522.6,Large
O0030936,C003023,R01275,M003587,D01392,2026-05-14 12:50:34,2,682,98,28,612,Delivered,12,1,0,0,14.37,122.4,Medium
O0030937,C004766,R00749,M012742,D02149,2026-03-28 23:34:48,1,578,45,57,590,Delivered,23,0,1,0,7.79,118.0,Medium
O0030938,C002938,R01189,M013429,D02165,2025-11-24 01:21:37,1,665,78,34,621,Delivered,1,0,0,0,11.73,124.2,Medium
O0030939,C002471,R00340,M004569,D02169,2026-01-10 15:25:04,1,397,33,46,410,Delivered,15,0,1,0,8.31,82.0,Medium
O0030940,C002168,R00659,M000031,D01048,2025-08-25 04:40:36,3,804,2,24,826,Delivered,4,0,0,0,0.25,165.2,Medium
O0030941,C002965,R00718,M011364,D02913,2025-10-03 23:13:59,2,452,45,58,465,Delivered,23,0,0,0,9.96,93.0,Medium
O0030942,C000901,R00847,M011454,D01542,2025-09-08 18:54:45,3,2043,44,59,2058,Delivered,18,1,0,0,2.15,411.6,Large
O0030943,C004187,R00742,M004142,D01227,2025-11-23 12:42:38,2,692,26,22,688,Delivered,12,1,1,0,3.76,137.6,Medium
O0030944,C003052,R00653,M000177,D02145,2026-05-29 19:44:00,3,1911,12,33,1932,Delivered,19,1,0,0,0.63,386.4,Large
O0030945,C001443,R01292,M000766,D01450,2025-08-05 15:11:59,2,646,25,49,670,Delivered,15,0,0,0,3.87,134.0,Medium
O0030946,C004237,R01417,M003991,D00410,2026-04-15 13:01:08,4,1128,50,27,1105,Delivered,13,1,0,0,4.43,221.0,Large
O0030947,C004570,R00570,M009194,D01623,2025-07-30 12:42:44,2,986,30,26,982,Delivered,12,1,0,0,3.04,196.4,Large
O0030948,C001279,R01199,M002060,D02398,2025-09-24 07:59:29,3,867,41,41,867,Delivered,7,0,0,0,4.73,173.4,Medium
O0030949,C003118,R00744,M008709,D00475,2025-10-11 22:08:19,3,567,31,22,558,Delivered,22,0,1,0,5.47,111.6,Medium
O0030950,C004310,R00336,M004339,D01443,2025-10-18 01:46:33,4,1176,24,40,1192,Delivered,1,0,1,0,2.04,238.4,Large
O0030951,C002365,R00074,M010089,D03940,2026-02-27 00:16:39,1,259,42,28,245,Delivered,0,0,0,0,16.22,49.0,Small
O0030952,C000306,R00849,M005755,D02938,2026-05-05 11:06:13,3,1593,45,52,1600,Delivered,11,0,0,0,2.82,320.0,Large
O0030953,C001130,R00770,M006167,D00581,2026-04-11 19:18:10,2,966,70,40,936,Delivered,19,1,1,0,7.25,187.2,Large
O0030954,C003097,R00765,M014568,D00404,2026-01-05 16:04:00,2,810,55,40,795,Delivered,16,0,0,0,6.79,159.0,Medium
O0030955,C004772,R01361,M004214,D01148,2026-05-20 14:09:59,2,162,50,25,137,Delivered,14,1,0,0,30.86,27.4,Small
O0030956,C002065,R00607,M013309,D00357,2025-07-12 13:32:04,3,696,94,34,636,Delivered,13,1,1,0,13.51,127.2,Medium
O0030957,C000655,R00905,M012951,D00081,2025-09-23 22:51:03,2,1392,76,28,1344,Delivered,22,0,0,0,5.46,268.8,Large
O0030958,C000677,R00945,M013072,D01934,2025-11-20 07:37:47,4,1376,17,32,1391,Delivered,7,0,0,0,1.24,278.2,Large
O0030959,C002143,R00944,M006358,D03586,2025-06-19 20:38:07,4,2200,37,34,2197,Delivered,20,1,0,0,1.68,439.4,Large
O0030960,C000781,R00118,M007731,D01182,2025-12-25 21:47:30,2,286,43,44,287,Delivered,21,1,0,0,15.03,57.4,Small
O0030961,C001202,R01444,M012312,D02935,2026-05-31 00:01:18,1,197,57,30,170,Delivered,0,0,1,0,28.93,34.0,Small
O0030962,C004245,R01140,M013627,D02067,2025-07-10 05:43:54,1,87,68,29,50,Delivered,5,0,0,0,78.16,10.0,Small
O0030963,C004850,R01062,M012713,D02090,2026-01-13 19:03:29,2,1080,34,32,1078,Delivered,19,1,0,0,3.15,215.6,Large
O0030964,C003510,R00984,M014463,D03779,2025-08-04 12:41:34,3,1803,31,40,1812,Delivered,12,1,0,0,1.72,362.4,Large
O0030965,C001462,R01320,M005893,D00482,2025-11-07 13:59:08,1,397,13,22,406,Delivered,13,1,0,0,3.27,81.2,Medium
O0030966,C003615,R01380,M000868,D00037,2025-11-20 20:38:59,3,1563,59,51,1555,Delivered,20,1,0,0,3.77,311.0,Large
O0030967,C000771,R01390,M009628,D03206,2026-03-09 00:36:00,4,508,35,37,510,Delivered,0,0,0,0,6.89,102.0,Medium
O0030968,C003308,R00926,M012202,D03813,2025-10-03 20:37:06,2,444,49,52,447,Delivered,20,1,0,0,11.04,89.4,Medium
O0030969,C004495,R00110,M006698,D01433,2026-01-07 03:38:13,2,530,95,20,455,Delivered,3,0,0,0,17.92,91.0,Medium
O0030970,C001970,R00648,M011837,D01982,2025-10-16 16:02:33,3,519,9,44,554,Delivered,16,0,0,0,1.73,110.8,Medium
O0030971,C002919,R00080,M013085,D00782,2026-03-15 20:08:07,1,503,45,42,500,Delivered,20,1,1,0,8.95,100.0,Medium
O0030972,C004388,R00135,M008562,D00011,2026-01-13 09:12:19,2,1104,32,54,1126,Delivered,9,0,0,0,2.9,225.2,Large
O0030973,C004566,R00158,M005932,D00986,2025-07-05 10:10:47,2,486,83,22,425,Delivered,10,0,1,0,17.08,85.0,Medium
O0030974,C003912,R01012,M007981,D03259,2025-12-01 12:58:49,1,496,36,57,517,Delivered,12,1,0,0,7.26,103.4,Medium
O0030975,C000505,R00967,M007074,D03564,2025-12-31 22:42:52,4,2340,46,54,2348,Delivered,22,0,0,0,1.97,469.6,Large
O0030976,C003515,R00206,M006798,D02621,2025-08-04 06:46:17,1,192,62,50,180,Delivered,6,0,0,0,32.29,36.0,Small
O0030977,C000847,R00214,M007243,D02115,2025-06-21 11:23:39,2,614,37,38,615,Delivered,11,0,1,0,6.03,123.0,Medium
O0030978,C002946,R01297,M014742,D00894,2026-01-10 21:50:04,1,160,27,56,189,Delivered,21,1,1,0,16.88,37.8,Small
O0030979,C000077,R01414,M010508,D02429,2026-03-20 03:54:36,3,258,52,42,248,Delivered,3,0,0,0,20.16,49.6,Small
O0030980,C003254,R00416,M001300,D00271,2025-06-22 20:25:18,1,115,21,51,145,Delivered,20,1,1,0,18.26,29.0,Small
O0030981,C004522,R01494,M006048,D03794,2026-03-05 10:02:15,1,348,29,42,361,Delivered,10,0,0,0,8.33,72.2,Small
O0030982,C002381,R00816,M013473,D03662,2025-08-29 16:03:10,2,308,9,51,350,Delivered,16,0,0,0,2.92,70.0,Small
O0030983,C004437,R00536,M010125,D02290,2025-12-19 03:05:27,3,2025,23,40,2042,Delivered,3,0,0,0,1.14,408.4,Large
O0030984,C003478,R01261,M012007,D01538,2026-03-08 17:02:36,4,1432,96,31,1367,Delivered,17,0,1,0,6.7,273.4,Large
O0030985,C004513,R00164,M012330,D00591,2025-08-14 10:57:19,1,681,68,57,670,Delivered,10,0,0,0,9.99,134.0,Medium
O0030986,C003509,R00143,M006525,D03222,2025-11-12 20:06:20,4,1608,63,41,1586,Delivered,20,1,0,0,3.92,317.2,Large
O0030987,C002276,R01231,M003559,D01137,2025-11-08 14:33:15,2,228,28,49,249,Delivered,14,1,1,0,12.28,49.8,Small
O0030988,C004556,R00434,M004570,D03925,2025-08-18 15:47:47,1,568,41,27,554,Delivered,15,0,0,0,7.22,110.8,Medium
O0030989,C002515,R01212,M008130,D03305,2025-06-25 23:48:11,2,1210,55,51,1206,Delivered,23,0,0,0,4.55,241.2,Large
O0030990,C003079,R00634,M010108,D00340,2026-04-12 06:14:10,1,306,43,54,317,Delivered,6,0,1,0,14.05,63.4,Small
O0030991,C000286,R00750,M000574,D01087,2026-01-12 03:58:08,4,992,27,41,1006,Delivered,3,0,0,0,2.72,201.2,Large
O0030992,C002450,R01020,M004196,D02301,2025-12-23 11:55:50,4,1440,56,37,1421,Delivered,11,0,0,0,3.89,284.2,Large
O0030993,C004285,R01489,M010918,D03906,2025-10-26 22:12:01,4,644,81,44,607,Delivered,22,0,1,0,12.58,121.4,Medium
O0030994,C001709,R00656,M014405,D01088,2025-12-10 13:27:51,1,393,48,42,387,Delivered,13,1,0,0,12.21,77.4,Small
O0030995,C003848,R01201,M008608,D00524,2025-12-01 23:04:41,4,1196,7,54,1243,Delivered,23,0,0,0,0.59,248.6,Large
O0030996,C003754,R00331,M004236,D01662,2026-03-07 16:06:56,4,1344,39,58,1363,Delivered,16,0,1,0,2.9,272.6,Large
O0030997,C003760,R00253,M012998,D00914,2025-12-06 23:01:32,4,2292,34,50,2308,Delivered,23,0,1,0,1.48,461.6,Large
O0030998,C000347,R00394,M001415,D02803,2026-03-15 12:15:25,3,1893,25,53,1921,Delivered,12,1,1,0,1.32,384.2,Large
O0030999,C001964,R00691,M003916,D01610,2026-02-17 14:06:38,4,332,17,36,351,Delivered,14,1,0,0,5.12,70.2,Small
O0031000,C002124,R00655,M009985,D01632,2026-02-01 17:05:09,4,616,65,46,597,Delivered,17,0,1,0,10.55,119.4,Medium
O0031001,C003260,R00636,M003807,D01315,2026-05-29 16:22:11,1,678,39,42,681,Delivered,16,0,0,0,5.75,136.2,Medium
O0031002,C000144,R00712,M010670,D03539,2026-03-01 10:17:17,3,1203,28,32,1207,Delivered,10,0,1,0,2.33,241.4,Large
O0031003,C001597,R00664,M009505,D02856,2025-10-11 22:41:01,1,271,63,32,240,Delivered,22,0,1,0,23.25,48.0,Small
O0031004,C003333,R00765,M001924,D01764,2026-03-14 20:29:12,4,2600,26,40,2614,Delivered,20,1,1,0,1.0,522.8,Large
O0031005,C001378,R00811,M014245,D02793,2025-07-17 00:34:11,1,358,33,60,385,Delivered,0,0,0,0,9.22,77.0,Small
O0031006,C001741,R01149,M001347,D01564,2025-12-17 01:09:34,1,151,38,37,150,Delivered,1,0,0,0,25.17,30.0,Small
O0031007,C004165,R00153,M014266,D01425,2026-04-22 14:14:41,1,205,62,43,186,Cancelled,14,1,0,1,30.24,37.2,Small
O0031008,C004147,R00797,M005631,D02642,2026-05-07 00:57:05,4,1552,28,42,1566,Delivered,0,0,0,0,1.8,313.2,Large
O0031009,C000922,R01182,M011112,D00995,2025-06-26 10:20:07,2,884,57,53,880,Delivered,10,0,0,0,6.45,176.0,Medium
O0031010,C003936,R00714,M003372,D02514,2025-09-21 05:42:06,2,592,23,49,618,Delivered,5,0,1,0,3.89,123.6,Medium
O0031011,C003180,R01376,M012469,D00613,2026-01-12 01:39:23,1,325,22,23,326,Delivered,1,0,0,0,6.77,65.2,Small
O0031012,C004708,R01210,M009160,D00804,2026-04-08 07:16:36,1,284,59,60,285,Cancelled,7,0,0,1,20.77,57.0,Small
O0031013,C003685,R00268,M013524,D00044,2025-08-06 22:16:04,3,651,31,36,656,Delivered,22,0,0,0,4.76,131.2,Medium
O0031014,C004534,R00299,M002106,D01054,2026-05-17 07:54:41,3,1302,75,46,1273,Delivered,7,0,1,0,5.76,254.6,Large
O0031015,C004532,R00551,M004522,D01992,2026-02-08 15:41:50,3,327,13,44,358,Delivered,15,0,1,0,3.98,71.6,Small
O0031016,C001735,R00117,M002670,D02365,2025-09-28 20:13:10,3,2001,14,30,2017,Delivered,20,1,1,0,0.7,403.4,Large
O0031017,C004636,R01413,M000125,D01026,2025-08-28 11:46:25,2,428,68,28,388,Delivered,11,0,0,0,15.89,77.6,Small
O0031018,C004208,R00626,M013162,D01954,2026-06-07 18:00:29,3,1170,76,55,1149,Cancelled,18,1,1,1,6.5,229.8,Large
O0031019,C001074,R00524,M007692,D03806,2026-03-14 11:09:26,2,184,25,42,201,Delivered,11,0,1,0,13.59,40.2,Small
O0031020,C001776,R00703,M007818,D00777,2026-01-11 01:56:10,1,122,3,42,161,Delivered,1,0,1,0,2.46,32.2,Small
O0031021,C002136,R00445,M002043,D01137,2025-12-13 13:10:38,1,347,47,56,356,Delivered,13,1,1,0,13.54,71.2,Small
O0031022,C002978,R00463,M003982,D03879,2025-07-13 22:30:01,3,1584,27,26,1583,Delivered,22,0,1,0,1.7,316.6,Large
O0031023,C001462,R00839,M013421,D02476,2025-09-08 03:14:28,1,319,4,22,337,Delivered,3,0,0,0,1.25,67.4,Small
O0031024,C003858,R01035,M010994,D03892,2025-08-18 00:10:31,4,2792,17,21,2796,Delivered,0,0,0,0,0.61,559.2,Large
O0031025,C004532,R00133,M006627,D02378,2026-05-26 19:10:48,1,147,9,57,195,Delivered,19,1,0,0,6.12,39.0,Small
O0031026,C003841,R00157,M006073,D01488,2026-05-27 17:55:09,3,558,28,44,574,Delivered,17,0,0,0,5.02,114.8,Medium
O0031027,C001492,R00173,M012023,D00011,2025-07-27 10:14:32,4,388,49,56,395,Delivered,10,0,1,0,12.63,79.0,Small
O0031028,C003943,R00191,M012063,D03422,2026-02-23 09:22:38,4,2088,69,20,2039,Delivered,9,0,0,0,3.3,407.8,Large
O0031029,C000527,R01162,M005730,D03809,2025-08-30 22:00:30,1,94,25,53,122,Delivered,22,0,1,0,26.6,24.4,Small
O0031030,C002268,R00969,M004601,D00626,2026-04-11 14:14:22,2,444,49,27,422,Delivered,14,1,1,0,11.04,84.4,Medium
O0031031,C000092,R00541,M000972,D00505,2026-03-01 07:29:26,2,358,39,27,346,Delivered,7,0,1,0,10.89,69.2,Small
O0031032,C000751,R00597,M005409,D03925,2026-05-26 19:56:02,4,2724,34,25,2715,Delivered,19,1,0,0,1.25,543.0,Large
O0031033,C003583,R00598,M008980,D02249,2025-08-07 01:14:18,1,457,9,20,468,Delivered,1,0,0,0,1.97,93.6,Medium
O0031034,C000909,R01234,M005394,D03865,2025-11-26 07:00:56,4,2660,99,46,2607,Delivered,7,0,0,0,3.72,521.4,Large
O0031035,C004642,R01484,M001629,D00952,2025-12-01 23:24:22,3,1716,80,51,1687,Cancelled,23,0,0,1,4.66,337.4,Large
O0031036,C002868,R00726,M006589,D00780,2025-12-21 02:25:25,1,155,47,29,137,Delivered,2,0,1,0,30.32,27.4,Small
O0031037,C001090,R00331,M007307,D02462,2026-02-28 10:24:39,3,1014,50,37,1001,Delivered,10,0,1,0,4.93,200.2,Large
O0031038,C003804,R01264,M002295,D03558,2026-03-19 18:47:40,4,2492,39,27,2480,Delivered,18,1,0,0,1.57,496.0,Large
O0031039,C001969,R00904,M014430,D01317,2025-09-21 02:51:40,3,780,94,59,745,Delivered,2,0,1,0,12.05,149.0,Medium
O0031040,C003257,R00967,M009666,D03598,2025-07-03 04:03:40,2,1020,32,46,1034,Delivered,4,0,0,0,3.14,206.8,Large
O0031041,C002462,R00935,M011623,D01179,2025-07-05 02:17:42,4,392,43,57,406,Delivered,2,0,1,0,10.97,81.2,Medium
O0031042,C001049,R00617,M000956,D00325,2026-05-27 08:05:04,1,432,42,27,417,Delivered,8,0,0,0,9.72,83.4,Medium
O0031043,C002086,R00351,M014753,D00336,2025-11-19 02:48:38,4,1484,66,48,1466,Delivered,2,0,0,0,4.45,293.2,Large
O0031044,C003606,R00209,M013844,D03619,2026-05-13 11:54:29,2,876,9,42,909,Delivered,11,0,0,0,1.03,181.8,Large
O0031045,C001462,R00069,M007280,D02462,2025-09-14 15:13:24,1,256,3,26,279,Delivered,15,0,1,0,1.17,55.8,Small
O0031046,C000245,R01441,M011210,D01868,2025-08-04 11:32:31,4,392,75,23,340,Delivered,11,0,0,0,19.13,68.0,Small
O0031047,C004195,R00314,M010663,D03072,2026-01-07 09:17:11,2,252,46,20,226,Delivered,9,0,0,0,18.25,45.2,Small
O0031048,C002743,R00040,M003926,D00554,2025-10-04 19:07:42,2,830,40,34,824,Delivered,19,1,1,0,4.82,164.8,Medium
O0031049,C001112,R00266,M014076,D01994,2026-06-06 15:29:11,2,554,40,40,554,Delivered,15,0,1,0,7.22,110.8,Medium
O0031050,C003028,R00394,M008655,D02517,2026-03-17 23:54:24,3,636,87,41,590,Delivered,23,0,0,0,13.68,118.0,Medium
O0031051,C003004,R00821,M011557,D01043,2026-02-02 13:13:42,2,1366,23,25,1368,Cancelled,13,1,0,1,1.68,273.6,Large
O0031052,C002526,R00997,M002174,D01306,2026-05-03 16:00:28,4,2600,17,32,2615,Delivered,16,0,1,0,0.65,523.0,Large
O0031053,C003971,R01372,M001827,D03533,2025-06-21 14:17:25,3,2097,17,46,2126,Delivered,14,1,1,0,0.81,425.2,Large
O0031054,C001988,R00599,M001167,D02330,2026-03-05 19:55:44,1,429,3,37,463,Delivered,19,1,0,0,0.7,92.6,Medium
O0031055,C003543,R00753,M005557,D00475,2025-08-02 02:47:02,2,862,63,42,841,Delivered,2,0,1,0,7.31,168.2,Medium
O0031056,C001885,R00016,M005862,D02474,2026-03-04 21:26:55,2,1032,49,40,1023,Delivered,21,1,0,0,4.75,204.6,Large
O0031057,C001291,R00399,M010314,D01365,2025-06-23 11:31:37,2,626,94,32,564,Delivered,11,0,0,0,15.02,112.8,Medium
O0031058,C001971,R00133,M006627,D02049,2026-01-20 06:45:58,4,588,23,57,622,Delivered,6,0,0,0,3.91,124.4,Medium
O0031059,C004945,R00294,M009094,D03771,2026-02-13 15:57:57,1,697,31,29,695,Delivered,15,0,0,0,4.45,139.0,Medium
O0031060,C004402,R00731,M004134,D03911,2025-12-13 01:43:49,2,172,19,44,197,Delivered,1,0,1,0,11.05,39.4,Small
O0031061,C004811,R01126,M014518,D02269,2026-01-15 21:52:41,1,617,85,28,560,Delivered,21,1,0,0,13.78,112.0,Medium
O0031062,C000499,R00973,M000518,D01427,2026-05-08 16:42:56,1,165,20,48,193,Delivered,16,0,0,0,12.12,38.6,Small
O0031063,C004025,R00637,M009189,D00049,2025-07-09 23:52:38,2,324,52,54,326,Delivered,23,0,0,0,16.05,65.2,Small
O0031064,C004016,R00684,M003811,D01391,2026-04-27 08:27:25,4,2140,12,20,2148,Delivered,8,0,0,0,0.56,429.6,Large
O0031065,C000974,R01075,M009125,D01596,2026-04-23 12:26:42,4,1808,58,58,1808,Delivered,12,1,0,0,3.21,361.6,Large
O0031066,C003666,R00836,M003760,D03603,2025-12-10 01:06:36,4,2192,100,33,2125,Delivered,1,0,0,0,4.56,425.0,Large
O0031067,C000747,R01276,M013410,D01081,2025-09-11 04:02:57,2,482,44,30,468,Delivered,4,0,0,0,9.13,93.6,Medium
O0031068,C000629,R00591,M005458,D00346,2026-06-10 20:20:07,4,1944,42,22,1924,Delivered,20,1,0,0,2.16,384.8,Large
O0031069,C004114,R00587,M007075,D01441,2025-10-05 18:52:44,4,972,18,24,978,Delivered,18,1,1,0,1.85,195.6,Large
O0031070,C001854,R00157,M009299,D01540,2025-10-24 05:38:39,3,381,35,59,405,Delivered,5,0,0,0,9.19,81.0,Medium
O0031071,C004980,R00234,M011161,D02606,2026-03-25 09:01:39,4,1652,8,57,1701,Cancelled,9,0,0,1,0.48,340.2,Large
O0031072,C004285,R01216,M011293,D03740,2026-03-05 22:30:31,3,1245,56,55,1244,Delivered,22,0,0,0,4.5,248.8,Large
O0031073,C001338,R00034,M002169,D03609,2025-11-25 14:48:48,3,327,33,47,341,Delivered,14,1,0,0,10.09,68.2,Small
O0031074,C003056,R00957,M008147,D02688,2025-07-06 23:05:55,3,1896,55,34,1875,Delivered,23,0,1,0,2.9,375.0,Large
O0031075,C000333,R01385,M005617,D00544,2026-03-13 05:50:55,1,535,40,27,522,Delivered,5,0,0,0,7.48,104.4,Medium
O0031076,C001208,R00124,M009840,D01289,2025-10-06 05:44:05,1,329,36,33,326,Delivered,5,0,0,0,10.94,65.2,Small
O0031077,C000546,R00188,M011618,D01907,2026-01-06 05:58:55,2,1140,95,54,1099,Delivered,5,0,0,0,8.33,219.8,Large
O0031078,C002505,R01263,M014639,D00305,2025-09-28 07:37:02,2,232,28,53,257,Delivered,7,0,1,0,12.07,51.4,Small
O0031079,C003981,R01486,M002973,D01129,2025-07-18 19:14:06,3,1443,6,43,1480,Delivered,19,1,0,0,0.42,296.0,Large
O0031080,C002790,R00058,M003037,D03520,2025-11-05 11:22:45,2,1292,78,34,1248,Delivered,11,0,0,0,6.04,249.6,Large
O0031081,C004896,R00584,M005374,D03385,2025-12-31 22:22:09,1,195,70,59,184,Delivered,22,0,0,0,35.9,36.8,Small
O0031082,C002351,R01434,M012073,D01997,2026-04-15 20:41:30,4,1512,49,57,1520,Delivered,20,1,0,0,3.24,304.0,Large
O0031083,C002949,R00565,M000564,D00140,2026-02-08 14:13:57,2,482,3,23,502,Delivered,14,1,1,0,0.62,100.4,Medium
O0031084,C001243,R00009,M009471,D02545,2025-10-06 19:17:25,4,1696,59,24,1661,Delivered,19,1,0,0,3.48,332.2,Large
O0031085,C001301,R00397,M014144,D00917,2026-02-04 07:31:09,3,669,58,50,661,Delivered,7,0,0,0,8.67,132.2,Medium
O0031086,C003330,R01145,M006018,D02709,2025-07-01 21:54:26,4,1348,43,45,1350,Delivered,21,1,0,0,3.19,270.0,Large
O0031087,C003141,R01363,M000153,D01728,2025-10-18 01:53:50,4,1524,54,49,1519,Delivered,1,0,1,0,3.54,303.8,Large
O0031088,C003547,R00375,M002431,D01940,2026-04-29 13:01:26,4,2200,0,56,2256,Delivered,13,1,0,0,0.0,451.2,Large
O0031089,C004019,R01204,M012689,D02766,2025-08-06 14:29:27,4,2396,11,40,2425,Delivered,14,1,0,0,0.46,485.0,Large
O0031090,C002149,R00558,M005995,D00099,2026-02-13 01:37:49,3,1125,97,35,1063,Delivered,1,0,0,0,8.62,212.6,Large
O0031091,C001569,R00327,M002697,D01665,2026-03-12 20:48:04,3,1413,36,28,1405,Delivered,20,1,0,0,2.55,281.0,Large
O0031092,C002323,R00665,M010540,D01716,2025-06-18 23:03:34,3,561,1,56,616,Delivered,23,0,0,0,0.18,123.2,Medium
O0031093,C002428,R00628,M013491,D00378,2026-05-04 07:52:09,4,1644,49,32,1627,Delivered,7,0,0,0,2.98,325.4,Large
O0031094,C002275,R01428,M012238,D02261,2025-10-30 10:11:23,2,1250,35,55,1270,Delivered,10,0,0,0,2.8,254.0,Large
O0031095,C001216,R01163,M000020,D02310,2025-10-13 10:24:35,2,354,63,46,337,Delivered,10,0,0,0,17.8,67.4,Small
O0031096,C003786,R00497,M003681,D00719,2026-05-01 13:09:45,2,446,43,53,456,Delivered,13,1,0,0,9.64,91.2,Medium
O0031097,C000132,R01220,M012153,D00129,2025-10-08 20:52:58,4,936,48,20,908,Delivered,20,1,0,0,5.13,181.6,Large
O0031098,C001199,R00297,M010912,D03349,2025-10-18 20:09:31,4,2660,36,21,2645,Cancelled,20,1,1,1,1.35,529.0,Large
O0031099,C004446,R00467,M009218,D03369,2025-11-27 21:58:52,3,2064,27,22,2059,Delivered,21,1,0,0,1.31,411.8,Large
O0031100,C000009,R01280,M010211,D02505,2025-08-19 01:11:59,3,1785,16,43,1812,Delivered,1,0,0,0,0.9,362.4,Large
O0031101,C000276,R01059,M010430,D02431,2025-07-17 02:00:43,4,2664,18,34,2680,Delivered,2,0,0,0,0.68,536.0,Large
O0031102,C000993,R00655,M009985,D01757,2026-01-02 14:53:45,2,308,82,46,272,Delivered,14,1,0,0,26.62,54.4,Small
O0031103,C002623,R00042,M011441,D00010,2025-09-08 16:51:53,4,2764,47,22,2739,Delivered,16,0,0,0,1.7,547.8,Large
O0031104,C000943,R00668,M005293,D02093,2025-11-20 08:58:51,2,530,39,35,526,Delivered,8,0,0,0,7.36,105.2,Medium
