item_id,restaurant_id,cuisine_type,item_name,price,preparation_time
M008239,R01037,Healthy Foods,Protein Bowl,547,26
M008240,R00390,Biryani,Veg Biryani,274,14
M008241,R00240,Desserts,Chocolate Cake,257,41
M008242,R00644,North Indian,Butter Naan,560,42
M008243,R01225,Biryani,Chicken Biryani,191,27
M008244,R00165,Burger,Veg Burger,503,41
M008245,R01355,Biryani,Chicken Biryani,92,23
M008246,R00771,Beverages,Cold Coffee,213,16
M008247,R00689,Burger,Chicken Burger,427,24
M008248,R00472,Burger,Veg Burger,415,27
M008249,R01092,Chinese,Spring Roll,569,37
M008250,R01465,Burger,Cheese Burger,531,34
M008251,R00883,South Indian,Pongal,665,26
M008252,R01137,Biryani,Mutton Biryani,566,14
M008253,R00086,Chinese,Noodles,132,37
M008254,R00442,Healthy Foods,Salad Bowl,374,21
M008255,R00431,North Indian,Butter Naan,389,20
M008256,R01043,Burger,Cheese Burger,153,34
M008257,R01250,South Indian,Masala Dosa,595,39
M008258,R00325,North Indian,Dal Makhani,543,28
M008259,R00483,Chinese,Fried Rice,427,27
M008260,R00110,Biryani,Mutton Biryani,142,28
M008261,R01248,Pizza,Farmhouse Pizza,555,17
M008262,R00778,Pizza,Margherita Pizza,364,29
M008263,R01355,Biryani,Veg Biryani,503,44
M008264,R00182,Biryani,Paneer Biryani,197,43
M008265,R00357,Biryani,Veg Biryani,435,30
M008266,R01052,Chinese,Noodles,640,15
M008267,R00506,Chinese,Manchurian,470,31
M008268,R01376,South Indian,Vada,656,15
M008269,R00761,Burger,Chicken Burger,530,24
M008270,R00680,Chinese,Noodles,152,45
M008271,R00868,Chinese,Fried Rice,210,21
M008272,R01193,Pizza,Veg Pizza,659,37
M008273,R00008,South Indian,Masala Dosa,411,38
M008274,R00850,Biryani,Paneer Biryani,82,23
M008275,R01034,Biryani,Veg Biryani,532,28
M008276,R01353,South Indian,Masala Dosa,100,20
M008277,R00898,Beverages,Mojito,647,16
M008278,R01183,Biryani,Mutton Biryani,286,34
M008279,R01011,South Indian,Vada,400,39
M008280,R00051,Desserts,Chocolate Cake,638,26
M008281,R01475,Pizza,Veg Pizza,310,40
M008282,R00628,Desserts,Chocolate Cake,447,16
M008283,R00164,Biryani,Mutton Biryani,700,45
M008284,R00859,North Indian,Paneer Butter Masala,391,43
M008285,R01379,South Indian,Idli,379,20
M008286,R00678,Biryani,Mutton Biryani,495,15
M008287,R01005,Beverages,Lemon Juice,84,18
M008288,R00578,Desserts,Chocolate Cake,135,19
M008289,R00648,Chinese,Noodles,224,24
M008290,R01499,Desserts,Ice Cream,323,21
M008291,R00442,Healthy Foods,Protein Bowl,538,41
M008292,R00837,Biryani,Veg Biryani,221,15
M008293,R01132,South Indian,Uttapam,530,14
M008294,R00983,Healthy Foods,Salad Bowl,692,13
M008295,R00518,Pizza,Farmhouse Pizza,365,40
M008296,R00172,Chinese,Spring Roll,532,12
M008297,R00134,Pizza,Pepperoni Pizza,557,15
M008298,R01052,Chinese,Spring Roll,414,45
M008299,R00313,Biryani,Mutton Biryani,549,15
M008300,R01335,Pizza,Farmhouse Pizza,343,21
M008301,R00775,South Indian,Idli,682,38
M008302,R01382,Pizza,Margherita Pizza,362,18
M008303,R01101,Pizza,Margherita Pizza,468,28
M008304,R00492,Biryani,Paneer Biryani,268,44
M008305,R00149,North Indian,Chole Bhature,688,28
M008306,R01242,South Indian,Uttapam,138,22
M008307,R00235,North Indian,Paneer Butter Masala,190,38
M008308,R01252,Chinese,Manchurian,114,39
M008309,R00866,North Indian,Paneer Butter Masala,92,18
M008310,R00392,Burger,Cheese Burger,648,43
M008311,R00748,South Indian,Idli,152,13
M008312,R01241,North Indian,Butter Naan,206,12
M008313,R00076,Burger,Chicken Burger,421,30
M008314,R00282,South Indian,Vada,452,43
M008315,R00665,South Indian,Pongal,668,40
M008316,R00801,North Indian,Butter Naan,197,36
M008317,R01357,South Indian,Idli,547,36
M008318,R00857,Biryani,Veg Biryani,408,26
M008319,R00684,South Indian,Masala Dosa,410,37
M008320,R00192,Chinese,Fried Rice,243,29
M008321,R00674,North Indian,Butter Naan,419,13
M008322,R01463,Burger,Cheese Burger,616,25
M008323,R01284,North Indian,Paneer Butter Masala,686,37
M008324,R00107,Chinese,Manchurian,475,27
M008325,R00171,South Indian,Masala Dosa,534,27
M008326,R00463,South Indian,Masala Dosa,216,13
M008327,R01210,Biryani,Chicken Biryani,80,44
M008328,R00085,Pizza,Margherita Pizza,251,25
M008329,R01138,Healthy Foods,Grilled Chicken,319,32
M008330,R00801,North Indian,Butter Naan,660,12
M008331,R00546,North Indian,Dal Makhani,295,26
M008332,R01335,Pizza,Margherita Pizza,109,24
M008333,R00987,Chinese,Fried Rice,342,44
M008334,R01438,Biryani,Mutton Biryani,184,34
M008335,R00575,South Indian,Idli,90,25
M008336,R00206,Biryani,Chicken Biryani,390,16
M008337,R00736,Pizza,Veg Pizza,541,14
M008338,R00661,Pizza,Pepperoni Pizza,205,27
M008339,R00154,Desserts,Ice Cream,405,15
M008340,R00632,Biryani,Chicken Biryani,594,24
M008341,R01409,South Indian,Masala Dosa,358,36
M008342,R00569,Healthy Foods,Protein Bowl,676,35
M008343,R00786,South Indian,Vada,370,27
M008344,R01096,South Indian,Pongal,359,15
M008345,R00957,Pizza,Pepperoni Pizza,472,18
M008346,R00300,Pizza,Pepperoni Pizza,599,13
M008347,R00895,Pizza,Farmhouse Pizza,369,21
M008348,R01475,Pizza,Veg Pizza,657,16
M008349,R01365,North Indian,Paneer Butter Masala,449,11
M008350,R00890,South Indian,Masala Dosa,333,45
M008351,R00509,Biryani,Veg Biryani,267,20
M008352,R00936,Biryani,Mutton Biryani,686,24
M008353,R01390,Beverages,Lemon Juice,492,17
M008354,R01410,South Indian,Idli,551,17
M008355,R00556,Biryani,Chicken Biryani,430,35
M008356,R01186,Biryani,Paneer Biryani,106,19
M008357,R01481,North Indian,Butter Naan,136,28
M008358,R01105,South Indian,Vada,615,23
M008359,R01391,South Indian,Idli,426,28
M008360,R00378,Biryani,Mutton Biryani,279,42
M008361,R01148,North Indian,Butter Naan,177,23
M008362,R01405,Chinese,Noodles,160,14
M008363,R00961,Biryani,Veg Biryani,451,15
M008364,R00610,Pizza,Veg Pizza,393,14
M008365,R00423,Biryani,Paneer Biryani,545,39
M008366,R00210,Biryani,Paneer Biryani,275,17
M008367,R01008,North Indian,Paneer Butter Masala,241,17
M008368,R00493,North Indian,Chole Bhature,163,18
M008369,R00151,South Indian,Idli,613,25
M008370,R01217,Burger,Chicken Burger,356,11
M008371,R00163,Burger,Veg Burger,462,40
M008372,R00071,South Indian,Pongal,368,21
M008373,R00156,South Indian,Idli,411,11
M008374,R00484,Chinese,Manchurian,345,20
M008375,R00090,Pizza,Margherita Pizza,693,13
M008376,R00416,North Indian,Chole Bhature,393,11
M008377,R01347,North Indian,Chole Bhature,225,12
M008378,R01400,North Indian,Paneer Butter Masala,237,19
M008379,R01026,Pizza,Pepperoni Pizza,131,11
M008380,R00881,Chinese,Manchurian,324,23
M008381,R00786,South Indian,Uttapam,215,32
M008382,R01271,Pizza,Farmhouse Pizza,529,36
M008383,R00914,Biryani,Paneer Biryani,562,38
M008384,R01096,South Indian,Idli,265,18
M008385,R01161,Biryani,Chicken Biryani,484,20
M008386,R00021,Chinese,Manchurian,276,37
M008387,R01403,South Indian,Idli,131,16
M008388,R00644,North Indian,Paneer Butter Masala,679,18
M008389,R01483,Burger,Cheese Burger,490,43
M008390,R01454,Chinese,Spring Roll,130,32
M008391,R01319,South Indian,Masala Dosa,283,10
M008392,R00062,North Indian,Chole Bhature,425,13
M008393,R01276,South Indian,Masala Dosa,546,43
M008394,R00423,Biryani,Paneer Biryani,665,44
M008395,R01044,South Indian,Vada,115,18
M008396,R00286,South Indian,Vada,632,17
M008397,R00664,Pizza,Pepperoni Pizza,385,20
M008398,R00055,Biryani,Chicken Biryani,548,18
M008399,R00293,Biryani,Veg Biryani,192,42
M008400,R01133,Chinese,Spring Roll,432,32
M008401,R01055,South Indian,Masala Dosa,498,36
M008402,R00044,Biryani,Veg Biryani,532,34
M008403,R00028,Burger,Veg Burger,473,20
M008404,R00538,North Indian,Paneer Butter Masala,348,39
M008405,R01268,North Indian,Chole Bhature,487,32
M008406,R00509,Biryani,Paneer Biryani,597,10
M008407,R01007,South Indian,Pongal,273,37
M008408,R00329,Healthy Foods,Grilled Chicken,459,11
M008409,R01500,North Indian,Dal Makhani,316,42
M008410,R01171,Pizza,Farmhouse Pizza,213,38
M008411,R00435,Biryani,Chicken Biryani,309,40
M008412,R00495,Chinese,Manchurian,500,10
M008413,R01207,Desserts,Chocolate Cake,258,23
M008414,R01257,South Indian,Vada,146,29
M008415,R01404,South Indian,Masala Dosa,233,43
M008416,R00404,Pizza,Veg Pizza,637,32
M008417,R00859,North Indian,Paneer Butter Masala,357,40
M008418,R00071,South Indian,Masala Dosa,635,14
M008419,R00442,Healthy Foods,Grilled Chicken,200,27
M008420,R00005,North Indian,Butter Naan,147,28
M008421,R00800,Healthy Foods,Protein Bowl,617,23
M008422,R00380,Healthy Foods,Salad Bowl,87,14
M008423,R00688,Healthy Foods,Protein Bowl,688,21
M008424,R01343,Beverages,Cold Coffee,408,13
M008425,R01265,Pizza,Farmhouse Pizza,553,26
M008426,R00486,South Indian,Uttapam,255,31
M008427,R00178,Chinese,Manchurian,613,42
M008428,R00675,South Indian,Pongal,140,40
M008429,R00774,Biryani,Veg Biryani,638,24
M008430,R00049,South Indian,Idli,426,16
M008431,R01243,Chinese,Spring Roll,429,17
M008432,R01322,Burger,Chicken Burger,606,27
M008433,R00276,South Indian,Masala Dosa,573,20
M008434,R00058,Burger,Chicken Burger,246,36
M008435,R00058,Burger,Chicken Burger,581,26
M008436,R00510,South Indian,Masala Dosa,411,39
M008437,R00156,South Indian,Idli,485,24
M008438,R00061,Biryani,Chicken Biryani,639,22
M008439,R01417,Chinese,Spring Roll,222,43
M008440,R01350,South Indian,Masala Dosa,180,41
M008441,R00649,Desserts,Brownie,197,11
M008442,R00969,North Indian,Butter Naan,328,17
M008443,R01271,Pizza,Margherita Pizza,83,20
M008444,R00949,Healthy Foods,Salad Bowl,292,26
M008445,R00973,Biryani,Paneer Biryani,466,15
M008446,R01156,South Indian,Uttapam,85,36
M008447,R00587,Biryani,Paneer Biryani,80,28
M008448,R01005,Beverages,Cold Coffee,300,21
M008449,R00755,North Indian,Chole Bhature,620,38
M008450,R01083,Pizza,Pepperoni Pizza,219,35
M008451,R00963,North Indian,Butter Naan,114,44
M008452,R00114,Burger,Cheese Burger,136,41
M008453,R00204,South Indian,Masala Dosa,198,33
M008454,R00539,Pizza,Pepperoni Pizza,401,12
M008455,R01096,South Indian,Idli,195,35
M008456,R00327,Biryani,Mutton Biryani,263,28
M008457,R00173,South Indian,Idli,298,13
M008458,R00394,Biryani,Chicken Biryani,655,18
M008459,R00697,South Indian,Uttapam,345,31
M008460,R00381,South Indian,Idli,436,13
M008461,R01413,Pizza,Veg Pizza,533,41
M008462,R00434,Burger,Cheese Burger,349,39
M008463,R01226,South Indian,Uttapam,626,19
M008464,R00766,Pizza,Margherita Pizza,636,24
M008465,R00011,Desserts,Brownie,630,40
M008466,R00164,Biryani,Veg Biryani,614,14
M008467,R01494,Chinese,Spring Roll,396,29
M008468,R01185,North Indian,Chole Bhature,197,21
M008469,R01372,South Indian,Pongal,573,13
M008470,R00721,Chinese,Spring Roll,457,24
M008471,R00335,South Indian,Masala Dosa,563,20
M008472,R00881,Chinese,Spring Roll,98,20
M008473,R01286,South Indian,Idli,620,44
M008474,R00549,Chinese,Fried Rice,407,24
M008475,R01211,Biryani,Chicken Biryani,236,27
M008476,R00694,North Indian,Paneer Butter Masala,588,33
M008477,R01325,North Indian,Butter Naan,449,20
M008478,R00951,Burger,Cheese Burger,290,40
M008479,R01263,South Indian,Idli,572,22
M008480,R00212,Pizza,Pepperoni Pizza,153,34
M008481,R00445,Healthy Foods,Grilled Chicken,131,29
M008482,R01303,Burger,Cheese Burger,592,14
M008483,R00067,Biryani,Chicken Biryani,552,41
M008484,R00895,Pizza,Margherita Pizza,344,11
M008485,R01194,South Indian,Vada,93,29
M008486,R01421,South Indian,Masala Dosa,388,45
M008487,R01190,Biryani,Paneer Biryani,370,14
M008488,R01060,Burger,Cheese Burger,129,17
M008489,R00952,South Indian,Idli,279,30
M008490,R00347,Healthy Foods,Salad Bowl,608,27
M008491,R01349,Biryani,Chicken Biryani,312,29
M008492,R00641,South Indian,Uttapam,236,18
M008493,R00452,South Indian,Uttapam,560,25
M008494,R00727,Biryani,Mutton Biryani,494,26
M008495,R01462,South Indian,Vada,682,20
M008496,R01435,North Indian,Chole Bhature,326,29
M008497,R01287,South Indian,Masala Dosa,313,39
M008498,R00377,Pizza,Farmhouse Pizza,539,18
M008499,R00623,South Indian,Pongal,402,13
M008500,R01318,Pizza,Farmhouse Pizza,170,10
M008501,R00545,South Indian,Pongal,208,14
M008502,R00652,South Indian,Pongal,600,21
M008503,R00270,Burger,Chicken Burger,122,18
M008504,R01090,South Indian,Uttapam,597,35
M008505,R00312,Desserts,Brownie,633,24
M008506,R00488,South Indian,Masala Dosa,290,30
M008507,R01070,Burger,Veg Burger,94,33
M008508,R00096,Biryani,Veg Biryani,89,30
M008509,R01052,Chinese,Noodles,337,33
M008510,R00534,Chinese,Fried Rice,134,38
M008511,R00997,North Indian,Butter Naan,318,13
M008512,R00793,Chinese,Fried Rice,120,42
M008513,R01197,Biryani,Mutton Biryani,410,26
M008514,R00787,Pizza,Farmhouse Pizza,232,14
M008515,R01191,South Indian,Masala Dosa,430,41
M008516,R00181,North Indian,Butter Naan,108,30
M008517,R00676,South Indian,Idli,639,41
M008518,R00946,Burger,Veg Burger,164,26
M008519,R01321,South Indian,Pongal,539,33
M008520,R00040,South Indian,Pongal,358,37
M008521,R01460,Burger,Cheese Burger,621,36
M008522,R00697,South Indian,Vada,505,22
M008523,R01423,North Indian,Chole Bhature,140,16
M008524,R00918,North Indian,Chole Bhature,691,16
M008525,R00624,North Indian,Paneer Butter Masala,137,25
M008526,R00512,Biryani,Mutton Biryani,509,12
M008527,R00506,Chinese,Noodles,294,26
M008528,R00990,North Indian,Butter Naan,556,18
M008529,R00215,Desserts,Chocolate Cake,87,22
M008530,R00537,Burger,Cheese Burger,442,44
M008531,R00930,Biryani,Chicken Biryani,117,22
M008532,R00969,North Indian,Paneer Butter Masala,594,16
M008533,R01077,Burger,Chicken Burger,693,28
M008534,R00007,South Indian,Masala Dosa,264,42
M008535,R00865,North Indian,Paneer Butter Masala,360,45
M008536,R01431,North Indian,Dal Makhani,90,15
M008537,R00116,Pizza,Veg Pizza,699,40
M008538,R00388,North Indian,Butter Naan,275,10
M008539,R01377,South Indian,Vada,166,19
M008540,R00942,Burger,Cheese Burger,96,29
M008541,R00620,North Indian,Paneer Butter Masala,203,14
M008542,R01197,Biryani,Paneer Biryani,439,42
M008543,R01486,North Indian,Chole Bhature,198,18
M008544,R00297,Burger,Veg Burger,303,19
M008545,R01486,North Indian,Butter Naan,582,11
M008546,R00030,Pizza,Margherita Pizza,293,12
M008547,R00167,South Indian,Masala Dosa,224,23
M008548,R00061,Biryani,Paneer Biryani,658,33
M008549,R00787,Pizza,Veg Pizza,382,31
M008550,R00376,South Indian,Pongal,510,20
M008551,R01159,Pizza,Margherita Pizza,194,43
M008552,R01382,Pizza,Margherita Pizza,168,43
M008553,R00027,Burger,Chicken Burger,119,23
M008554,R00625,Chinese,Fried Rice,515,20
M008555,R00361,North Indian,Dal Makhani,210,23
M008556,R00850,Biryani,Mutton Biryani,594,31
M008557,R00433,Pizza,Margherita Pizza,592,33
M008558,R00676,South Indian,Idli,460,40
M008559,R00557,Chinese,Noodles,222,24
M008560,R00165,Burger,Chicken Burger,664,28
M008561,R00020,South Indian,Uttapam,454,10
M008562,R00135,Chinese,Spring Roll,552,34
M008563,R00326,Chinese,Manchurian,601,42
M008564,R00756,Burger,Chicken Burger,94,31
M008565,R01491,Biryani,Veg Biryani,570,12
M008566,R00040,South Indian,Pongal,581,36
M008567,R00616,South Indian,Idli,440,40
M008568,R00278,South Indian,Masala Dosa,588,32
M008569,R01357,South Indian,Idli,537,40
M008570,R01059,South Indian,Idli,550,24
M008571,R00643,South Indian,Pongal,541,12
M008572,R00019,South Indian,Vada,681,19
M008573,R00829,North Indian,Paneer Butter Masala,600,36
M008574,R00212,Pizza,Margherita Pizza,257,11
M008575,R00302,North Indian,Chole Bhature,488,42
M008576,R01329,South Indian,Pongal,224,16
M008577,R01228,Chinese,Fried Rice,688,16
M008578,R00875,Biryani,Veg Biryani,291,22
M008579,R00270,Burger,Veg Burger,247,39
M008580,R01407,Biryani,Veg Biryani,285,14
M008581,R00778,Pizza,Farmhouse Pizza,661,28
M008582,R00032,Beverages,Cold Coffee,111,35
M008583,R00149,North Indian,Paneer Butter Masala,134,23
M008584,R00076,Burger,Cheese Burger,94,42
M008585,R00786,South Indian,Pongal,507,12
M008586,R00555,Healthy Foods,Protein Bowl,468,23
M008587,R01482,Biryani,Mutton Biryani,359,17
M008588,R01018,North Indian,Chole Bhature,294,16
M008589,R01304,Healthy Foods,Salad Bowl,393,40
M008590,R00677,Chinese,Spring Roll,373,18
M008591,R01372,South Indian,Pongal,521,34
M008592,R01421,South Indian,Masala Dosa,187,27
M008593,R01321,South Indian,Uttapam,648,34
M008594,R01202,North Indian,Chole Bhature,499,23
M008595,R00150,Biryani,Mutton Biryani,383,25
M008596,R01254,Pizza,Farmhouse Pizza,159,44
M008597,R00611,Beverages,Lemon Juice,222,35
M008598,R00037,Beverages,Lemon Juice,136,23
M008599,R01102,Chinese,Noodles,507,14
M008600,R00136,North Indian,Chole Bhature,358,13
M008601,R00079,Healthy Foods,Grilled Chicken,370,15
M008602,R01138,Healthy Foods,Salad Bowl,110,36
M008603,R00172,Chinese,Fried Rice,505,10
M008604,R00894,North Indian,Paneer Butter Masala,384,41
M008605,R01154,Biryani,Chicken Biryani,567,39
M008606,R01330,Burger,Chicken Burger,148,34
M008607,R00559,North Indian,Dal Makhani,557,31
M008608,R01201,Biryani,Veg Biryani,299,17
M008609,R01190,Biryani,Mutton Biryani,185,21
M008610,R00795,Pizza,Veg Pizza,369,42
M008611,R00452,South Indian,Vada,400,19
M008612,R01184,North Indian,Paneer Butter Masala,496,35
M008613,R00623,South Indian,Masala Dosa,121,22
M008614,R00572,South Indian,Idli,395,44
M008615,R01412,Pizza,Veg Pizza,580,11
M008616,R00045,Desserts,Chocolate Cake,233,18
M008617,R00266,Healthy Foods,Protein Bowl,681,26
M008618,R01306,Healthy Foods,Grilled Chicken,452,35
M008619,R00410,Biryani,Veg Biryani,285,35
M008620,R00426,Burger,Veg Burger,394,30
M008621,R01309,Burger,Cheese Burger,153,28
M008622,R00878,Biryani,Mutton Biryani,652,37
M008623,R00581,South Indian,Vada,277,27
M008624,R00247,South Indian,Uttapam,304,15
M008625,R00302,North Indian,Chole Bhature,652,43
M008626,R00338,North Indian,Butter Naan,510,29
M008627,R01383,North Indian,Paneer Butter Masala,478,28
M008628,R01392,South Indian,Uttapam,259,21
M008629,R00973,Biryani,Chicken Biryani,650,12
M008630,R01326,Burger,Cheese Burger,127,11
M008631,R00906,South Indian,Pongal,603,20
M008632,R01187,South Indian,Vada,447,24
M008633,R00932,North Indian,Dal Makhani,103,34
M008634,R00612,North Indian,Butter Naan,177,38
M008635,R00659,Biryani,Mutton Biryani,123,44
M008636,R00895,Pizza,Farmhouse Pizza,207,45
M008637,R00767,South Indian,Pongal,419,15
M008638,R00001,South Indian,Idli,144,25
M008639,R00418,Biryani,Paneer Biryani,318,19
M008640,R00880,Chinese,Fried Rice,534,29
M008641,R00931,Desserts,Chocolate Cake,214,10
M008642,R00651,Pizza,Margherita Pizza,617,32
M008643,R00682,North Indian,Chole Bhature,191,30
M008644,R00134,Pizza,Pepperoni Pizza,630,31
M008645,R01421,South Indian,Vada,462,42
M008646,R00654,Biryani,Paneer Biryani,456,16
M008647,R01228,Chinese,Noodles,80,22
M008648,R00089,Chinese,Manchurian,203,26
M008649,R00219,South Indian,Idli,302,35
M008650,R00513,Pizza,Farmhouse Pizza,534,41
M008651,R01346,Burger,Cheese Burger,263,35
M008652,R00727,Biryani,Chicken Biryani,654,22
M008653,R00477,Pizza,Margherita Pizza,418,35
M008654,R00334,Biryani,Mutton Biryani,585,28
M008655,R00394,Biryani,Paneer Biryani,212,27
M008656,R00986,Burger,Veg Burger,634,29
M008657,R00764,Pizza,Pepperoni Pizza,138,16
M008658,R01172,Biryani,Veg Biryani,217,25
M008659,R00801,North Indian,Dal Makhani,374,37
M008660,R01183,Biryani,Veg Biryani,430,12
M008661,R00805,North Indian,Butter Naan,353,11
M008662,R00015,South Indian,Idli,661,11
M008663,R01469,North Indian,Dal Makhani,565,37
M008664,R01408,North Indian,Paneer Butter Masala,136,12
M008665,R00395,North Indian,Dal Makhani,682,13
M008666,R01347,North Indian,Paneer Butter Masala,165,27
M008667,R00544,Biryani,Chicken Biryani,499,30
M008668,R00657,Pizza,Pepperoni Pizza,208,10
M008669,R01117,Biryani,Paneer Biryani,370,30
M008670,R01400,North Indian,Dal Makhani,441,20
M008671,R00302,North Indian,Butter Naan,530,23
M008672,R01327,South Indian,Masala Dosa,239,27
M008673,R01048,South Indian,Idli,401,26
M008674,R00672,South Indian,Masala Dosa,599,41
M008675,R00030,Pizza,Veg Pizza,615,20
M008676,R01284,North Indian,Paneer Butter Masala,181,39
M008677,R00125,Pizza,Pepperoni Pizza,138,26
M008678,R00255,South Indian,Vada,638,36
M008679,R00584,North Indian,Dal Makhani,533,40
M008680,R00176,South Indian,Masala Dosa,530,14
M008681,R01069,North Indian,Paneer Butter Masala,462,35
M008682,R00045,Desserts,Brownie,80,33
M008683,R00469,Chinese,Manchurian,104,25
M008684,R00485,North Indian,Paneer Butter Masala,277,42
M008685,R01092,Chinese,Manchurian,560,16
M008686,R00983,Healthy Foods,Grilled Chicken,85,36
