delivery_id,order_id,rider_id,distance_km,delivery_duration
DV0025538,O0025538,D00724,10.7,44
DV0025539,O0025539,D02757,4.4,50
DV0025540,O0025540,D03335,11.4,35
DV0025541,O0025541,D02864,9.2,23
DV0025542,O0025542,D02610,10.6,49
DV0025543,O0025543,D02190,3.2,18
DV0025544,O0025544,D01096,3.5,45
DV0025545,O0025545,D02042,11.6,15
DV0025546,O0025546,D01160,10.1,55
DV0025547,O0025547,D02553,9.1,50
DV0025548,O0025548,D03547,7.8,44
DV0025549,O0025549,D00204,5.6,47
DV0025550,O0025550,D01078,9.9,29
DV0025551,O0025551,D03253,4.7,34
DV0025552,O0025552,D01285,4.0,56
DV0025553,O0025553,D00079,11.1,21
DV0025554,O0025554,D03950,3.3,28
DV0025555,O0025555,D03115,10.1,19
DV0025556,O0025556,D02508,1.8,30
DV0025557,O0025557,D03108,7.1,35
DV0025558,O0025558,D02490,3.6,50
DV0025559,O0025559,D02391,6.9,42
DV0025560,O0025560,D01733,11.0,45
DV0025561,O0025561,D00783,1.4,26
DV0025562,O0025562,D03095,7.1,59
DV0025563,O0025563,D00545,9.0,35
DV0025564,O0025564,D02740,7.9,35
DV0025565,O0025565,D02015,2.2,57
DV0025566,O0025566,D03951,10.5,39
DV0025567,O0025567,D02888,2.4,28
DV0025568,O0025568,D03431,1.4,15
DV0025569,O0025569,D00493,10.6,38
DV0025570,O0025570,D00537,6.9,47
DV0025571,O0025571,D01269,7.8,48
DV0025572,O0025572,D01001,7.3,53
DV0025573,O0025573,D03084,4.5,20
DV0025574,O0025574,D01683,5.8,53
DV0025575,O0025575,D00550,7.9,26
DV0025576,O0025576,D01030,1.2,32
DV0025577,O0025577,D01705,1.3,37
DV0025578,O0025578,D01308,9.0,50
DV0025579,O0025579,D01968,11.5,54
DV0025580,O0025580,D00048,2.2,26
DV0025581,O0025581,D03336,8.5,22
DV0025582,O0025582,D01086,9.7,39
DV0025583,O0025583,D03813,5.7,60
DV0025584,O0025584,D02552,9.3,20
DV0025585,O0025585,D01253,1.0,20
DV0025586,O0025586,D02112,10.4,27
DV0025587,O0025587,D00132,1.9,44
DV0025588,O0025588,D03361,6.4,55
DV0025589,O0025589,D02988,5.7,31
DV0025590,O0025590,D01137,2.7,33
DV0025591,O0025591,D00381,3.0,20
DV0025592,O0025592,D03556,4.9,52
DV0025593,O0025593,D00765,1.8,34
DV0025594,O0025594,D01944,5.1,43
DV0025595,O0025595,D03113,7.1,16
DV0025596,O0025596,D00872,9.9,56
DV0025597,O0025597,D03363,5.6,53
DV0025598,O0025598,D00347,11.8,54
DV0025599,O0025599,D00305,1.8,27
DV0025600,O0025600,D03415,4.6,60
DV0025601,O0025601,D02288,8.2,60
DV0025602,O0025602,D02431,4.2,50
DV0025603,O0025603,D01148,2.1,33
DV0025604,O0025604,D02671,10.3,26
DV0025605,O0025605,D02376,9.6,26
DV0025606,O0025606,D01863,7.4,53
DV0025607,O0025607,D02330,1.4,59
DV0025608,O0025608,D01273,5.6,43
DV0025609,O0025609,D02526,8.5,20
DV0025610,O0025610,D00760,8.8,56
DV0025611,O0025611,D02164,4.8,34
DV0025612,O0025612,D02514,8.4,16
DV0025613,O0025613,D03522,2.5,22
DV0025614,O0025614,D01419,10.8,48
DV0025615,O0025615,D00521,3.9,26
DV0025616,O0025616,D01342,3.1,47
DV0025617,O0025617,D03674,3.5,43
DV0025618,O0025618,D02223,4.2,49
DV0025619,O0025619,D02323,6.4,43
DV0025620,O0025620,D01488,2.2,52
DV0025621,O0025621,D02142,2.2,60
DV0025622,O0025622,D03173,4.2,15
DV0025623,O0025623,D00700,12.0,17
DV0025624,O0025624,D02561,2.8,45
DV0025625,O0025625,D03053,4.6,49
DV0025626,O0025626,D01118,1.5,22
DV0025627,O0025627,D02653,10.8,43
DV0025628,O0025628,D00550,5.0,31
DV0025629,O0025629,D02641,10.9,54
DV0025630,O0025630,D01979,1.3,41
DV0025631,O0025631,D02746,7.2,34
DV0025632,O0025632,D00396,11.9,44
DV0025633,O0025633,D01559,3.6,29
DV0025634,O0025634,D02755,11.9,30
DV0025635,O0025635,D03738,10.3,25
DV0025636,O0025636,D00594,6.3,31
DV0025637,O0025637,D03843,2.5,53
DV0025638,O0025638,D00573,12.0,39
DV0025639,O0025639,D03014,10.3,28
DV0025640,O0025640,D03135,1.9,44
DV0025641,O0025641,D03810,10.2,46
DV0025642,O0025642,D01118,3.2,60
DV0025643,O0025643,D03338,10.4,55
DV0025644,O0025644,D01001,8.6,34
DV0025645,O0025645,D03149,11.9,40
DV0025646,O0025646,D00772,6.0,49
DV0025647,O0025647,D01307,8.3,40
DV0025648,O0025648,D02328,7.5,32
DV0025649,O0025649,D03264,9.6,51
DV0025650,O0025650,D01359,9.9,54
DV0025651,O0025651,D01764,11.2,18
DV0025652,O0025652,D00314,5.1,20
DV0025653,O0025653,D03340,10.4,32
DV0025654,O0025654,D00061,8.7,56
DV0025655,O0025655,D01694,4.0,52
DV0025656,O0025656,D02970,4.2,17
DV0025657,O0025657,D03644,3.3,25
DV0025658,O0025658,D02575,6.4,19
DV0025659,O0025659,D03345,4.2,29
DV0025660,O0025660,D03666,3.7,15
DV0025661,O0025661,D01275,5.7,39
DV0025662,O0025662,D02348,1.2,59
DV0025663,O0025663,D01450,11.8,27
DV0025664,O0025664,D00800,2.5,31
DV0025665,O0025665,D01316,11.2,38
DV0025666,O0025666,D02127,2.4,44
DV0025667,O0025667,D03740,8.8,46
DV0025668,O0025668,D01183,2.6,16
DV0025669,O0025669,D03549,1.7,55
DV0025670,O0025670,D01622,5.0,58
DV0025671,O0025671,D01905,6.3,32
DV0025672,O0025672,D00460,7.4,42
DV0025673,O0025673,D03149,2.6,43
DV0025674,O0025674,D03193,4.2,49
DV0025675,O0025675,D03877,8.7,54
DV0025676,O0025676,D00199,8.3,29
DV0025677,O0025677,D03519,11.4,51
DV0025678,O0025678,D02804,3.9,34
DV0025679,O0025679,D01134,11.5,45
DV0025680,O0025680,D00299,4.0,59
DV0025681,O0025681,D03185,9.7,29
DV0025682,O0025682,D01278,7.1,32
DV0025683,O0025683,D00076,8.7,20
DV0025684,O0025684,D02122,7.5,17
DV0025685,O0025685,D01885,11.0,20
DV0025686,O0025686,D02850,2.7,32
DV0025687,O0025687,D03823,3.4,55
DV0025688,O0025688,D03526,2.4,59
DV0025689,O0025689,D00789,2.6,45
DV0025690,O0025690,D00266,5.1,40
DV0025691,O0025691,D02075,11.2,60
DV0025692,O0025692,D01004,5.5,30
DV0025693,O0025693,D02909,11.2,57
DV0025694,O0025694,D02005,8.5,42
DV0025695,O0025695,D02757,2.1,37
DV0025696,O0025696,D03890,2.3,45
DV0025697,O0025697,D00165,2.0,57
DV0025698,O0025698,D02423,1.7,56
DV0025699,O0025699,D02296,7.1,40
DV0025700,O0025700,D03781,4.5,57
DV0025701,O0025701,D00872,8.2,22
DV0025702,O0025702,D02089,5.3,56
DV0025703,O0025703,D00282,3.2,38
DV0025704,O0025704,D00183,7.8,52
DV0025705,O0025705,D01397,7.0,44
DV0025706,O0025706,D02927,4.0,59
DV0025707,O0025707,D03464,9.7,53
DV0025708,O0025708,D03098,4.9,42
DV0025709,O0025709,D01285,3.3,36
DV0025710,O0025710,D00932,2.3,27
DV0025711,O0025711,D00600,4.4,57
DV0025712,O0025712,D03027,7.3,29
DV0025713,O0025713,D01099,5.5,50
DV0025714,O0025714,D00792,5.1,44
DV0025715,O0025715,D00255,6.1,20
DV0025716,O0025716,D03665,3.3,43
DV0025717,O0025717,D02382,10.6,51
DV0025718,O0025718,D00462,8.2,60
DV0025719,O0025719,D01581,4.1,45
DV0025720,O0025720,D03488,8.6,53
DV0025721,O0025721,D03526,6.4,60
DV0025722,O0025722,D00030,5.6,51
DV0025723,O0025723,D02251,10.1,25
DV0025724,O0025724,D00610,3.5,50
DV0025725,O0025725,D00851,2.9,46
DV0025726,O0025726,D02783,9.6,42
DV0025727,O0025727,D02625,7.1,27
DV0025728,O0025728,D00276,11.1,50
DV0025729,O0025729,D00344,10.5,47
DV0025730,O0025730,D00641,1.2,16
DV0025731,O0025731,D01456,7.0,35
DV0025732,O0025732,D02847,2.2,30
DV0025733,O0025733,D03092,8.2,50
DV0025734,O0025734,D01668,3.7,35
DV0025735,O0025735,D00481,7.5,21
DV0025736,O0025736,D03681,2.3,53
DV0025737,O0025737,D00990,8.0,20
DV0025738,O0025738,D01469,8.7,15
DV0025739,O0025739,D01787,10.4,47
DV0025740,O0025740,D02128,3.2,50
DV0025741,O0025741,D02425,6.3,43
DV0025742,O0025742,D00020,9.9,33
DV0025743,O0025743,D01555,6.0,38
DV0025744,O0025744,D03631,8.0,47
DV0025745,O0025745,D02377,3.3,51
DV0025746,O0025746,D03854,8.7,32
DV0025747,O0025747,D03398,11.7,30
DV0025748,O0025748,D01199,2.7,50
DV0025749,O0025749,D01292,3.8,26
DV0025750,O0025750,D01006,11.5,15
DV0025751,O0025751,D02333,7.8,19
DV0025752,O0025752,D02187,3.2,42
DV0025753,O0025753,D01730,9.3,58
DV0025754,O0025754,D00665,10.3,18
DV0025755,O0025755,D03891,6.9,31
DV0025756,O0025756,D03408,1.4,23
DV0025757,O0025757,D02297,6.9,32
DV0025758,O0025758,D02408,6.7,45
DV0025759,O0025759,D03658,6.4,56
DV0025760,O0025760,D00637,1.5,19
DV0025761,O0025761,D01668,7.4,45
DV0025762,O0025762,D02792,7.6,43
DV0025763,O0025763,D02061,5.2,35
DV0025764,O0025764,D01634,2.5,48
DV0025765,O0025765,D00465,10.7,19
DV0025766,O0025766,D03896,8.4,26
DV0025767,O0025767,D00185,6.0,60
DV0025768,O0025768,D03724,4.3,40
DV0025769,O0025769,D02960,5.9,37
DV0025770,O0025770,D02972,8.2,16
DV0025771,O0025771,D01836,6.0,37
DV0025772,O0025772,D01504,8.3,51
DV0025773,O0025773,D02829,2.6,58
DV0025774,O0025774,D02681,7.4,54
DV0025775,O0025775,D00994,11.1,27
DV0025776,O0025776,D02979,4.8,21
DV0025777,O0025777,D01545,8.1,53
DV0025778,O0025778,D00285,5.8,59
DV0025779,O0025779,D02695,7.1,57
DV0025780,O0025780,D03476,8.5,51
DV0025781,O0025781,D00540,2.2,17
DV0025782,O0025782,D02999,5.8,46
DV0025783,O0025783,D03337,8.6,24
DV0025784,O0025784,D01182,1.6,16
DV0025785,O0025785,D03969,8.7,51
DV0025786,O0025786,D00053,2.5,55
DV0025787,O0025787,D02118,1.9,17
DV0025788,O0025788,D02191,4.5,37
DV0025789,O0025789,D00077,5.7,29
DV0025790,O0025790,D00698,4.0,56
DV0025791,O0025791,D02252,3.5,25
DV0025792,O0025792,D02101,7.4,50
DV0025793,O0025793,D02490,9.7,38
DV0025794,O0025794,D01247,8.9,19
DV0025795,O0025795,D01929,6.9,33
DV0025796,O0025796,D01531,11.8,30
DV0025797,O0025797,D00267,9.1,15
DV0025798,O0025798,D01395,8.1,40
DV0025799,O0025799,D03082,10.0,39
DV0025800,O0025800,D02314,3.2,26
DV0025801,O0025801,D00726,8.2,15
DV0025802,O0025802,D02464,6.9,40
DV0025803,O0025803,D03532,11.0,48
DV0025804,O0025804,D00155,2.4,20
DV0025805,O0025805,D02712,4.0,17
DV0025806,O0025806,D03055,7.4,38
DV0025807,O0025807,D01739,9.6,55
DV0025808,O0025808,D01534,1.2,49
DV0025809,O0025809,D02908,2.5,58
DV0025810,O0025810,D00782,3.1,33
DV0025811,O0025811,D00574,5.7,49
DV0025812,O0025812,D01982,4.8,45
DV0025813,O0025813,D03237,9.2,56
DV0025814,O0025814,D03800,1.3,59
DV0025815,O0025815,D01696,2.2,35
DV0025816,O0025816,D01033,5.1,25
DV0025817,O0025817,D03498,2.1,58
DV0025818,O0025818,D00635,11.6,19
DV0025819,O0025819,D02023,7.2,42
DV0025820,O0025820,D00633,6.4,48
DV0025821,O0025821,D00808,7.8,29
DV0025822,O0025822,D01383,11.3,26
DV0025823,O0025823,D00085,3.4,46
DV0025824,O0025824,D01976,4.6,56
DV0025825,O0025825,D02298,11.7,21
DV0025826,O0025826,D02106,6.9,21
DV0025827,O0025827,D00320,12.0,17
DV0025828,O0025828,D00818,8.5,47
DV0025829,O0025829,D02789,7.5,52
DV0025830,O0025830,D02398,8.3,38
DV0025831,O0025831,D02893,3.6,41
DV0025832,O0025832,D02706,9.6,57
DV0025833,O0025833,D03668,5.4,30
DV0025834,O0025834,D01021,10.9,42
DV0025835,O0025835,D02739,1.1,45
DV0025836,O0025836,D00453,2.1,17
DV0025837,O0025837,D01146,5.1,27
DV0025838,O0025838,D02415,2.8,18
DV0025839,O0025839,D01185,11.7,37
DV0025840,O0025840,D00643,6.4,23
DV0025841,O0025841,D01679,9.2,37
DV0025842,O0025842,D01518,5.1,22
DV0025843,O0025843,D03829,8.7,55
DV0025844,O0025844,D01111,10.6,25
DV0025845,O0025845,D00134,8.3,36
DV0025846,O0025846,D01382,9.9,45
DV0025847,O0025847,D00781,10.4,29
DV0025848,O0025848,D03157,5.7,38
DV0025849,O0025849,D00129,4.7,35
DV0025850,O0025850,D03419,11.1,33
DV0025851,O0025851,D01544,3.7,56
DV0025852,O0025852,D00896,11.7,41
DV0025853,O0025853,D00603,8.9,32
DV0025854,O0025854,D02107,9.3,42
DV0025855,O0025855,D00105,3.9,52
DV0025856,O0025856,D01491,3.3,37
DV0025857,O0025857,D01720,7.5,57
DV0025858,O0025858,D02878,3.6,37
DV0025859,O0025859,D02920,10.8,15
DV0025860,O0025860,D01317,9.3,54
DV0025861,O0025861,D01426,6.4,54
DV0025862,O0025862,D01289,8.0,56
DV0025863,O0025863,D00283,10.5,19
DV0025864,O0025864,D03980,4.2,26
DV0025865,O0025865,D01793,3.5,31
DV0025866,O0025866,D01014,10.9,31
DV0025867,O0025867,D01188,2.6,49
DV0025868,O0025868,D02433,5.6,50
DV0025869,O0025869,D02493,2.1,40
DV0025870,O0025870,D03949,1.9,19
DV0025871,O0025871,D03034,8.9,49
DV0025872,O0025872,D02742,3.0,20
DV0025873,O0025873,D02321,2.8,45
DV0025874,O0025874,D02608,4.6,22
DV0025875,O0025875,D01286,2.3,39
DV0025876,O0025876,D00582,4.1,55
DV0025877,O0025877,D00535,7.6,30
DV0025878,O0025878,D03586,7.0,33
DV0025879,O0025879,D02912,11.7,36
DV0025880,O0025880,D03675,11.3,35
DV0025881,O0025881,D02339,11.3,56
DV0025882,O0025882,D00605,2.9,37
DV0025883,O0025883,D01944,7.3,26
DV0025884,O0025884,D00050,4.3,59
DV0025885,O0025885,D00956,7.5,44
DV0025886,O0025886,D03863,9.7,40
DV0025887,O0025887,D02724,6.2,59
DV0025888,O0025888,D03953,6.5,32
DV0025889,O0025889,D01107,11.7,40
DV0025890,O0025890,D02204,7.7,50
DV0025891,O0025891,D03426,3.5,43
DV0025892,O0025892,D01500,4.0,22
DV0025893,O0025893,D00562,3.7,29
DV0025894,O0025894,D02226,2.3,33
DV0025895,O0025895,D02449,5.1,17
DV0025896,O0025896,D02749,3.1,30
DV0025897,O0025897,D01225,3.4,52
DV0025898,O0025898,D00043,10.8,28
DV0025899,O0025899,D03409,11.8,47
DV0025900,O0025900,D02891,11.4,15
DV0025901,O0025901,D02549,5.9,56
DV0025902,O0025902,D02257,5.4,51
DV0025903,O0025903,D03246,6.8,43
DV0025904,O0025904,D02161,9.7,52
DV0025905,O0025905,D00185,8.5,26
DV0025906,O0025906,D03863,11.4,36
DV0025907,O0025907,D00476,9.4,18
DV0025908,O0025908,D01480,3.1,27
DV0025909,O0025909,D01605,1.8,29
DV0025910,O0025910,D02595,8.2,27
DV0025911,O0025911,D01958,7.8,37
DV0025912,O0025912,D00734,2.6,16
DV0025913,O0025913,D02762,6.8,16
DV0025914,O0025914,D02541,8.0,46
DV0025915,O0025915,D02520,5.7,51
DV0025916,O0025916,D03836,1.7,17
DV0025917,O0025917,D03978,2.8,51
DV0025918,O0025918,D00240,11.2,15
DV0025919,O0025919,D00870,2.2,34
DV0025920,O0025920,D03913,9.6,31
DV0025921,O0025921,D02974,2.7,34
DV0025922,O0025922,D00702,6.9,25
DV0025923,O0025923,D00484,1.2,19
DV0025924,O0025924,D02140,4.1,28
DV0025925,O0025925,D02347,6.0,55
DV0025926,O0025926,D02305,9.7,21
DV0025927,O0025927,D02048,8.6,33
DV0025928,O0025928,D01450,10.5,53
DV0025929,O0025929,D01279,10.8,55
DV0025930,O0025930,D01596,11.8,52
DV0025931,O0025931,D02923,1.2,30
DV0025932,O0025932,D03298,11.1,20
DV0025933,O0025933,D02509,6.0,20
DV0025934,O0025934,D01438,6.9,58
DV0025935,O0025935,D00544,2.3,17
DV0025936,O0025936,D01236,6.9,29
DV0025937,O0025937,D03579,8.2,21
DV0025938,O0025938,D02809,11.0,55
DV0025939,O0025939,D02573,2.4,46
DV0025940,O0025940,D00052,6.7,52
DV0025941,O0025941,D00081,6.3,23
DV0025942,O0025942,D00834,3.0,58
DV0025943,O0025943,D01588,8.8,45
DV0025944,O0025944,D01078,1.2,20
DV0025945,O0025945,D00233,5.8,18
DV0025946,O0025946,D02766,4.8,33
DV0025947,O0025947,D03145,3.9,48
DV0025948,O0025948,D02602,5.4,16
DV0025949,O0025949,D03374,6.9,28
DV0025950,O0025950,D01476,6.6,28
DV0025951,O0025951,D00417,3.3,18
DV0025952,O0025952,D00234,3.3,45
DV0025953,O0025953,D01963,3.6,45
DV0025954,O0025954,D00689,8.0,43
DV0025955,O0025955,D00741,1.6,58
DV0025956,O0025956,D02787,10.7,17
DV0025957,O0025957,D03841,11.5,51
DV0025958,O0025958,D01114,7.9,44
DV0025959,O0025959,D03447,3.4,19
DV0025960,O0025960,D03642,4.0,49
DV0025961,O0025961,D00426,3.0,48
DV0025962,O0025962,D01325,9.5,24
DV0025963,O0025963,D03555,8.8,47
DV0025964,O0025964,D03254,3.9,47
DV0025965,O0025965,D03710,6.3,49
DV0025966,O0025966,D02057,7.2,46
DV0025967,O0025967,D00909,4.9,22
DV0025968,O0025968,D01302,6.1,45
DV0025969,O0025969,D02889,3.6,30
DV0025970,O0025970,D02084,3.0,42
DV0025971,O0025971,D02772,8.0,25
DV0025972,O0025972,D02194,4.0,55
DV0025973,O0025973,D00526,11.0,22
DV0025974,O0025974,D03359,4.9,57
DV0025975,O0025975,D02824,12.0,33
DV0025976,O0025976,D03202,8.7,22
DV0025977,O0025977,D00504,9.0,51
DV0025978,O0025978,D00581,4.9,15
DV0025979,O0025979,D02808,9.3,60
DV0025980,O0025980,D03837,3.4,34
DV0025981,O0025981,D02108,9.8,57
DV0025982,O0025982,D02221,11.7,38
DV0025983,O0025983,D02854,7.5,24
DV0025984,O0025984,D00017,2.2,19
DV0025985,O0025985,D03114,9.2,53
DV0025986,O0025986,D01621,12.0,37
DV0025987,O0025987,D02930,2.4,57
DV0025988,O0025988,D03847,4.0,19
DV0025989,O0025989,D03255,8.0,19
DV0025990,O0025990,D01465,5.9,24
DV0025991,O0025991,D01807,5.7,26
DV0025992,O0025992,D00972,10.2,38
DV0025993,O0025993,D00334,11.9,29
DV0025994,O0025994,D00787,4.5,26
DV0025995,O0025995,D01723,12.0,27
DV0025996,O0025996,D02333,10.6,44
DV0025997,O0025997,D00035,3.3,48
DV0025998,O0025998,D03162,2.3,46
DV0025999,O0025999,D03648,6.8,22
DV0026000,O0026000,D03079,6.9,32
DV0026001,O0026001,D02580,11.1,35
DV0026002,O0026002,D00651,1.5,28
DV0026003,O0026003,D02205,10.6,56
DV0026004,O0026004,D00743,10.2,28
DV0026005,O0026005,D01826,5.6,21
DV0026006,O0026006,D03232,4.5,23
DV0026007,O0026007,D00180,3.0,43
DV0026008,O0026008,D00687,4.4,19
DV0026009,O0026009,D03217,6.8,32
DV0026010,O0026010,D03663,1.5,35
DV0026011,O0026011,D02975,7.1,56
DV0026012,O0026012,D00609,3.5,49
DV0026013,O0026013,D01726,7.3,51
DV0026014,O0026014,D01863,4.1,48
DV0026015,O0026015,D00365,4.5,60
DV0026016,O0026016,D02638,10.1,51
DV0026017,O0026017,D02539,1.9,20
DV0026018,O0026018,D01019,6.6,26
DV0026019,O0026019,D01491,4.5,23
DV0026020,O0026020,D02345,7.2,20
DV0026021,O0026021,D03640,2.3,48
DV0026022,O0026022,D00689,2.8,48
DV0026023,O0026023,D01723,5.0,25
DV0026024,O0026024,D01646,1.5,33
DV0026025,O0026025,D00467,7.0,48
DV0026026,O0026026,D03492,5.0,48
DV0026027,O0026027,D03598,8.2,59
DV0026028,O0026028,D03508,5.6,44
DV0026029,O0026029,D00632,11.3,55
DV0026030,O0026030,D03265,1.3,19
DV0026031,O0026031,D00938,2.4,58
DV0026032,O0026032,D02959,2.5,57
DV0026033,O0026033,D03965,5.5,45
DV0026034,O0026034,D00188,11.8,15
DV0026035,O0026035,D02043,2.5,20
DV0026036,O0026036,D00217,3.7,20
DV0026037,O0026037,D02481,11.9,26
DV0026038,O0026038,D00925,7.0,57
DV0026039,O0026039,D03190,7.9,48
DV0026040,O0026040,D00161,2.2,24
DV0026041,O0026041,D01649,8.1,22
DV0026042,O0026042,D01051,5.7,24
DV0026043,O0026043,D03509,3.3,60
DV0026044,O0026044,D03105,3.1,15
DV0026045,O0026045,D02320,9.7,55
DV0026046,O0026046,D00646,8.3,57
DV0026047,O0026047,D03051,9.3,27
DV0026048,O0026048,D02039,10.4,41
DV0026049,O0026049,D02128,7.8,57
DV0026050,O0026050,D01337,7.5,47
DV0026051,O0026051,D03258,7.2,28
DV0026052,O0026052,D02020,1.8,44
DV0026053,O0026053,D03234,4.1,35
DV0026054,O0026054,D03761,8.6,43
DV0026055,O0026055,D03833,3.1,28
DV0026056,O0026056,D01580,1.7,46
DV0026057,O0026057,D01100,2.7,29
DV0026058,O0026058,D02755,7.4,20
DV0026059,O0026059,D01484,5.1,38
DV0026060,O0026060,D02943,1.9,35
DV0026061,O0026061,D01567,7.3,25
DV0026062,O0026062,D02394,8.0,54
DV0026063,O0026063,D00864,6.7,38
DV0026064,O0026064,D01773,3.8,34
DV0026065,O0026065,D03884,2.4,59
DV0026066,O0026066,D00201,5.6,50
DV0026067,O0026067,D02869,10.3,25
DV0026068,O0026068,D02641,6.2,60
DV0026069,O0026069,D02720,6.2,43
DV0026070,O0026070,D00423,1.1,26
DV0026071,O0026071,D02833,3.0,30
DV0026072,O0026072,D02541,10.8,26
DV0026073,O0026073,D00691,5.1,56
DV0026074,O0026074,D02912,4.9,29
DV0026075,O0026075,D00373,10.0,40
DV0026076,O0026076,D03026,6.5,24
DV0026077,O0026077,D02173,4.4,33
DV0026078,O0026078,D01156,11.8,25
DV0026079,O0026079,D01779,8.2,18
DV0026080,O0026080,D00034,2.6,40
DV0026081,O0026081,D03535,5.6,42
DV0026082,O0026082,D00452,8.6,32
DV0026083,O0026083,D00600,10.9,46
DV0026084,O0026084,D03498,8.8,22
DV0026085,O0026085,D00396,10.6,49
DV0026086,O0026086,D02751,1.7,55
DV0026087,O0026087,D01909,11.9,18
DV0026088,O0026088,D03779,11.5,22
DV0026089,O0026089,D01992,1.6,42
DV0026090,O0026090,D02022,7.5,53
DV0026091,O0026091,D02379,11.5,56
DV0026092,O0026092,D00331,8.8,39
DV0026093,O0026093,D00900,10.7,21
DV0026094,O0026094,D03761,7.1,29
DV0026095,O0026095,D03074,5.9,30
DV0026096,O0026096,D02204,3.7,45
DV0026097,O0026097,D00457,1.9,20
DV0026098,O0026098,D01768,11.0,51
DV0026099,O0026099,D02337,4.5,25
DV0026100,O0026100,D02550,3.5,42
DV0026101,O0026101,D01943,1.9,43
DV0026102,O0026102,D01710,6.6,31
DV0026103,O0026103,D02163,1.4,41
DV0026104,O0026104,D01384,4.7,44
DV0026105,O0026105,D03775,2.1,28
DV0026106,O0026106,D00567,8.6,49
DV0026107,O0026107,D02981,8.3,36
DV0026108,O0026108,D00222,9.7,52
DV0026109,O0026109,D02628,4.7,54
DV0026110,O0026110,D01924,5.9,37
DV0026111,O0026111,D02761,9.5,52
DV0026112,O0026112,D02063,9.1,24
DV0026113,O0026113,D03177,9.0,42
DV0026114,O0026114,D01303,9.1,45
DV0026115,O0026115,D03054,8.7,18
DV0026116,O0026116,D02871,5.7,43
DV0026117,O0026117,D02203,4.4,46
DV0026118,O0026118,D02923,10.5,40
DV0026119,O0026119,D03203,6.7,33
DV0026120,O0026120,D01059,7.0,22
DV0026121,O0026121,D01922,3.8,55
DV0026122,O0026122,D03348,11.8,22
DV0026123,O0026123,D03948,6.0,60
DV0026124,O0026124,D03606,9.5,55
DV0026125,O0026125,D01739,5.0,36
DV0026126,O0026126,D00886,4.1,18
DV0026127,O0026127,D01103,10.5,46
DV0026128,O0026128,D03169,11.9,19
DV0026129,O0026129,D03015,2.7,50
DV0026130,O0026130,D01039,8.2,53
DV0026131,O0026131,D00488,7.3,57
DV0026132,O0026132,D03261,1.6,39
DV0026133,O0026133,D00424,9.4,24
DV0026134,O0026134,D02448,5.1,17
DV0026135,O0026135,D01897,8.6,35
DV0026136,O0026136,D02987,8.2,27
DV0026137,O0026137,D01531,6.5,23
DV0026138,O0026138,D03861,3.9,20
DV0026139,O0026139,D03087,8.1,41
DV0026140,O0026140,D00453,9.5,29
DV0026141,O0026141,D02438,5.9,29
DV0026142,O0026142,D01853,4.1,48
DV0026143,O0026143,D02961,7.9,28
DV0026144,O0026144,D00917,8.1,50
DV0026145,O0026145,D03238,8.4,40
DV0026146,O0026146,D01254,9.6,29
DV0026147,O0026147,D00180,10.7,41
DV0026148,O0026148,D02010,4.2,56
DV0026149,O0026149,D02101,2.4,45
DV0026150,O0026150,D03759,5.8,16
DV0026151,O0026151,D02993,1.5,21
DV0026152,O0026152,D01670,8.5,43
DV0026153,O0026153,D01416,10.7,38
DV0026154,O0026154,D01245,1.9,15
DV0026155,O0026155,D01826,2.1,39
DV0026156,O0026156,D00533,1.6,37
DV0026157,O0026157,D00659,6.5,43
DV0026158,O0026158,D03593,3.9,60
DV0026159,O0026159,D01461,6.0,44
DV0026160,O0026160,D03690,4.5,15
DV0026161,O0026161,D01809,10.2,49
DV0026162,O0026162,D02003,7.8,38
DV0026163,O0026163,D02636,6.9,46
DV0026164,O0026164,D02957,3.4,53
DV0026165,O0026165,D02811,3.5,58
DV0026166,O0026166,D01576,11.4,51
DV0026167,O0026167,D02822,10.7,33
DV0026168,O0026168,D02002,4.1,40
DV0026169,O0026169,D01850,1.5,60
DV0026170,O0026170,D00979,9.7,58
DV0026171,O0026171,D00742,4.9,30
DV0026172,O0026172,D03754,6.4,30
DV0026173,O0026173,D01456,4.4,24
DV0026174,O0026174,D00517,9.8,16
DV0026175,O0026175,D02652,4.8,37
DV0026176,O0026176,D01478,10.7,44
DV0026177,O0026177,D01409,2.2,29
DV0026178,O0026178,D00922,7.5,24
DV0026179,O0026179,D02208,1.5,36
DV0026180,O0026180,D00134,3.6,48
DV0026181,O0026181,D02617,2.0,37
DV0026182,O0026182,D02976,8.3,35
DV0026183,O0026183,D01796,11.1,23
DV0026184,O0026184,D01308,2.0,54
DV0026185,O0026185,D03828,5.3,49
DV0026186,O0026186,D00597,3.8,46
DV0026187,O0026187,D03347,5.1,47
DV0026188,O0026188,D00818,1.0,40
DV0026189,O0026189,D02719,11.3,25
DV0026190,O0026190,D01270,2.4,45
DV0026191,O0026191,D00734,4.1,47
DV0026192,O0026192,D02886,7.3,40
DV0026193,O0026193,D00628,10.8,15
DV0026194,O0026194,D02909,3.2,32
DV0026195,O0026195,D01103,5.4,50
DV0026196,O0026196,D03060,3.6,37
DV0026197,O0026197,D00755,9.1,51
DV0026198,O0026198,D01462,9.0,35
DV0026199,O0026199,D02333,8.0,15
DV0026200,O0026200,D03395,10.9,57
DV0026201,O0026201,D03513,8.6,49
DV0026202,O0026202,D02062,2.5,45
