event_id,customer_id,event_type
E0054213,C000966,Menu View
E0054214,C004417,Menu View
E0054215,C000412,Add To Cart
E0054216,C003734,Menu View
E0054217,C000776,Order Complete
E0054218,C001718,Add To Cart
E0054219,C002454,App Open
E0054220,C000957,Restaurant View
E0054221,C003904,Menu View
E0054222,C002308,App Open
E0054223,C000598,Order Complete
E0054224,C002581,Restaurant View
E0054225,C003208,Add To Cart
E0054226,C001962,Order Complete
E0054227,C004318,App Open
E0054228,C000800,Order Complete
E0054229,C000129,Menu View
E0054230,C004129,Menu View
E0054231,C000740,Restaurant View
E0054232,C000335,Checkout
E0054233,C001790,Add To Cart
E0054234,C000973,App Open
E0054235,C001547,Menu View
E0054236,C003578,Add To Cart
E0054237,C002296,App Open
E0054238,C000524,Checkout
E0054239,C003123,Order Complete
E0054240,C004309,Menu View
E0054241,C001376,Order Complete
E0054242,C001892,Restaurant View
E0054243,C000632,Menu View
E0054244,C004781,App Open
E0054245,C001917,Checkout
E0054246,C003422,Menu View
E0054247,C000897,Add To Cart
E0054248,C003153,Add To Cart
E0054249,C001186,Menu View
E0054250,C001792,Order Complete
E0054251,C003261,Order Complete
E0054252,C004292,Restaurant View
E0054253,C002518,Add To Cart
E0054254,C001369,Checkout
E0054255,C000662,Add To Cart
E0054256,C003673,Menu View
E0054257,C002478,Order Complete
E0054258,C003547,Restaurant View
E0054259,C002798,Restaurant View
E0054260,C002457,Add To Cart
E0054261,C004169,Restaurant View
E0054262,C000146,App Open
E0054263,C001153,Add To Cart
E0054264,C000579,Order Complete
E0054265,C000857,App Open
E0054266,C000696,Add To Cart
E0054267,C001178,Order Complete
E0054268,C004223,Order Complete
E0054269,C002999,Restaurant View
E0054270,C002363,Checkout
E0054271,C002663,Restaurant View
E0054272,C003189,Add To Cart
E0054273,C004813,Restaurant View
E0054274,C002892,Restaurant View
E0054275,C002987,App Open
E0054276,C003740,Checkout
E0054277,C000993,Order Complete
E0054278,C003113,Order Complete
E0054279,C001486,Menu View
E0054280,C000428,Order Complete
E0054281,C002514,Order Complete
E0054282,C003918,Menu View
E0054283,C002678,Add To Cart
E0054284,C002593,Checkout
E0054285,C003414,Order Complete
E0054286,C002473,Restaurant View
E0054287,C002418,Checkout
E0054288,C001553,Checkout
E0054289,C003772,Add To Cart
E0054290,C004903,Checkout
E0054291,C003653,Restaurant View
E0054292,C004273,Order Complete
E0054293,C000415,Order Complete
E0054294,C001216,Add To Cart
E0054295,C003948,Add To Cart
E0054296,C003689,Order Complete
E0054297,C002123,Order Complete
E0054298,C003642,Add To Cart
E0054299,C003314,Menu View
E0054300,C000136,Menu View
E0054301,C000255,App Open
E0054302,C004078,Restaurant View
E0054303,C001046,Menu View
E0054304,C004153,Order Complete
E0054305,C003134,Add To Cart
E0054306,C003685,Checkout
E0054307,C000926,Restaurant View
E0054308,C001696,Order Complete
E0054309,C001086,Restaurant View
E0054310,C004434,Order Complete
E0054311,C001199,Restaurant View
E0054312,C003379,Checkout
E0054313,C003628,Order Complete
E0054314,C003602,Order Complete
E0054315,C003570,Add To Cart
E0054316,C003825,App Open
E0054317,C001554,App Open
E0054318,C004604,Checkout
E0054319,C001546,App Open
E0054320,C001868,Order Complete
E0054321,C000356,Add To Cart
E0054322,C004366,Order Complete
E0054323,C004572,Checkout
E0054324,C000063,Add To Cart
E0054325,C000371,Restaurant View
E0054326,C003076,Add To Cart
E0054327,C001787,Add To Cart
E0054328,C003921,Checkout
E0054329,C004985,Order Complete
E0054330,C002210,Menu View
E0054331,C001286,Restaurant View
E0054332,C000730,Menu View
E0054333,C001318,Add To Cart
E0054334,C004240,Restaurant View
E0054335,C004248,Restaurant View
E0054336,C003646,Checkout
E0054337,C003706,Order Complete
E0054338,C000472,Add To Cart
E0054339,C003511,Add To Cart
E0054340,C001281,Order Complete
E0054341,C002915,Restaurant View
E0054342,C001723,Checkout
E0054343,C003241,Checkout
E0054344,C001857,Restaurant View
E0054345,C002772,Menu View
E0054346,C001764,Restaurant View
E0054347,C003959,App Open
E0054348,C001954,App Open
E0054349,C000116,Checkout
E0054350,C000942,Restaurant View
E0054351,C000143,App Open
E0054352,C002067,Order Complete
E0054353,C001168,App Open
E0054354,C002524,Restaurant View
E0054355,C000849,Checkout
E0054356,C004242,Add To Cart
E0054357,C001554,App Open
E0054358,C002082,App Open
E0054359,C003514,Restaurant View
E0054360,C003119,App Open
E0054361,C001363,App Open
E0054362,C003461,Restaurant View
E0054363,C003311,Restaurant View
E0054364,C003106,App Open
E0054365,C002555,Restaurant View
E0054366,C002629,Restaurant View
E0054367,C001151,App Open
E0054368,C003780,Restaurant View
E0054369,C000488,App Open
E0054370,C000883,Add To Cart
E0054371,C001557,App Open
E0054372,C000824,Add To Cart
E0054373,C000682,Checkout
E0054374,C002583,Restaurant View
E0054375,C003019,App Open
E0054376,C003965,Order Complete
E0054377,C003853,Add To Cart
E0054378,C002938,Menu View
E0054379,C000857,Checkout
E0054380,C002645,Restaurant View
E0054381,C001342,Add To Cart
E0054382,C002284,Add To Cart
E0054383,C000148,Restaurant View
E0054384,C000877,Add To Cart
E0054385,C004591,Order Complete
E0054386,C003243,Menu View
E0054387,C000098,Add To Cart
E0054388,C003179,Order Complete
E0054389,C002887,Restaurant View
E0054390,C001817,Checkout
E0054391,C001998,Checkout
E0054392,C000571,Restaurant View
E0054393,C000664,Restaurant View
E0054394,C003190,Add To Cart
E0054395,C004933,App Open
E0054396,C003456,Restaurant View
E0054397,C002302,Add To Cart
E0054398,C000616,App Open
E0054399,C002661,Restaurant View
E0054400,C004404,Checkout
E0054401,C004436,Add To Cart
E0054402,C004664,Menu View
E0054403,C001535,Add To Cart
E0054404,C003814,Menu View
E0054405,C004283,Restaurant View
E0054406,C001295,Restaurant View
E0054407,C000787,App Open
E0054408,C001305,App Open
E0054409,C002898,Add To Cart
E0054410,C004073,App Open
E0054411,C000671,Checkout
E0054412,C003801,Order Complete
E0054413,C003639,App Open
E0054414,C004002,App Open
E0054415,C000380,Menu View
E0054416,C000844,App Open
E0054417,C002783,Order Complete
E0054418,C001689,Order Complete
E0054419,C003671,Checkout
E0054420,C004513,Add To Cart
E0054421,C004895,Add To Cart
E0054422,C001148,Restaurant View
E0054423,C003787,Order Complete
E0054424,C000580,Checkout
E0054425,C000586,Restaurant View
E0054426,C002243,Add To Cart
E0054427,C000531,Restaurant View
E0054428,C001767,Menu View
E0054429,C001904,Menu View
E0054430,C004016,Restaurant View
E0054431,C003265,Restaurant View
E0054432,C004870,Checkout
E0054433,C003717,App Open
E0054434,C002226,App Open
E0054435,C000985,Restaurant View
E0054436,C001125,App Open
E0054437,C004074,Checkout
E0054438,C004219,Menu View
E0054439,C001767,Add To Cart
E0054440,C004520,Add To Cart
E0054441,C001721,Restaurant View
E0054442,C002305,Order Complete
E0054443,C004743,Restaurant View
E0054444,C003823,Checkout
E0054445,C001106,Order Complete
E0054446,C003148,Order Complete
E0054447,C002299,Restaurant View
E0054448,C003909,Add To Cart
E0054449,C000954,Restaurant View
E0054450,C000403,Order Complete
E0054451,C000667,Order Complete
E0054452,C000907,Menu View
E0054453,C004169,App Open
E0054454,C001064,Order Complete
E0054455,C001828,Add To Cart
E0054456,C003829,Add To Cart
E0054457,C004233,Checkout
E0054458,C004371,App Open
E0054459,C001565,Order Complete
E0054460,C002040,App Open
E0054461,C000018,Add To Cart
E0054462,C000152,App Open
E0054463,C002667,Checkout
E0054464,C004607,Add To Cart
E0054465,C004945,Add To Cart
E0054466,C000100,App Open
E0054467,C003387,Menu View
E0054468,C001960,Checkout
E0054469,C003662,Menu View
E0054470,C002795,Menu View
E0054471,C003965,Checkout
E0054472,C004324,Menu View
E0054473,C001685,Restaurant View
E0054474,C002835,App Open
E0054475,C000013,App Open
E0054476,C002452,Add To Cart
E0054477,C002284,Checkout
E0054478,C001717,Add To Cart
E0054479,C004360,Checkout
E0054480,C003450,Add To Cart
E0054481,C001720,Restaurant View
E0054482,C000719,Menu View
E0054483,C004663,Checkout
E0054484,C000152,Order Complete
E0054485,C004598,App Open
E0054486,C004266,App Open
E0054487,C003217,Restaurant View
E0054488,C001599,Order Complete
E0054489,C002161,Menu View
E0054490,C003986,Order Complete
E0054491,C004412,Checkout
E0054492,C003777,Menu View
E0054493,C001779,App Open
E0054494,C000097,Order Complete
E0054495,C000440,Restaurant View
E0054496,C000908,Add To Cart
E0054497,C004980,Checkout
E0054498,C004990,Checkout
E0054499,C000943,App Open
E0054500,C004262,Menu View
E0054501,C002070,Checkout
E0054502,C002431,Checkout
E0054503,C003898,Checkout
E0054504,C001783,Checkout
E0054505,C000113,Restaurant View
E0054506,C001711,Menu View
E0054507,C002614,Menu View
E0054508,C001929,Restaurant View
E0054509,C001646,Add To Cart
E0054510,C003752,App Open
E0054511,C001812,Restaurant View
E0054512,C002813,Order Complete
E0054513,C000769,Menu View
E0054514,C000779,Order Complete
E0054515,C001943,Add To Cart
E0054516,C004839,Checkout
E0054517,C002337,Menu View
E0054518,C001405,Menu View
E0054519,C002064,Order Complete
E0054520,C001082,Add To Cart
E0054521,C003045,Menu View
E0054522,C004471,App Open
E0054523,C003876,Add To Cart
E0054524,C000110,Checkout
E0054525,C000160,Restaurant View
E0054526,C004986,Checkout
E0054527,C000361,Add To Cart
E0054528,C000045,Restaurant View
E0054529,C004298,Add To Cart
E0054530,C004054,App Open
E0054531,C003338,Order Complete
E0054532,C004651,Add To Cart
E0054533,C004948,Checkout
E0054534,C004607,Restaurant View
E0054535,C004198,Menu View
E0054536,C002252,Restaurant View
E0054537,C000639,Add To Cart
E0054538,C004017,Restaurant View
E0054539,C001357,Order Complete
E0054540,C001775,Checkout
E0054541,C003289,Restaurant View
E0054542,C002232,Restaurant View
E0054543,C000114,App Open
E0054544,C004876,App Open
E0054545,C000868,Checkout
E0054546,C001841,Checkout
E0054547,C002011,Menu View
E0054548,C002011,Add To Cart
E0054549,C002704,Restaurant View
E0054550,C002726,Add To Cart
E0054551,C002971,App Open
E0054552,C004781,Checkout
E0054553,C001317,Restaurant View
E0054554,C002515,Menu View
E0054555,C000627,App Open
E0054556,C003098,App Open
E0054557,C000022,Add To Cart
E0054558,C000167,Order Complete
E0054559,C000638,App Open
E0054560,C000230,Add To Cart
E0054561,C003665,App Open
E0054562,C001275,Menu View
E0054563,C003531,App Open
E0054564,C001349,Order Complete
E0054565,C000146,Menu View
E0054566,C001741,Order Complete
E0054567,C003235,Checkout
E0054568,C001654,App Open
E0054569,C002049,Restaurant View
E0054570,C001949,Order Complete
E0054571,C000821,App Open
E0054572,C000415,Menu View
E0054573,C000207,Checkout
E0054574,C001574,Restaurant View
E0054575,C003321,Menu View
E0054576,C004437,App Open
E0054577,C003709,Restaurant View
E0054578,C004142,Menu View
E0054579,C000874,Checkout
E0054580,C003761,Checkout
E0054581,C000082,Add To Cart
E0054582,C004923,Order Complete
E0054583,C000287,Menu View
E0054584,C003302,Order Complete
E0054585,C002750,Restaurant View
E0054586,C000289,Checkout
E0054587,C001796,Checkout
E0054588,C004616,Menu View
E0054589,C004282,Checkout
E0054590,C000755,Add To Cart
E0054591,C002757,Checkout
E0054592,C001760,Checkout
E0054593,C000206,Add To Cart
E0054594,C004978,Checkout
E0054595,C003610,Add To Cart
E0054596,C001953,Checkout
E0054597,C000427,Order Complete
E0054598,C003706,App Open
E0054599,C001200,Restaurant View
E0054600,C000245,Checkout
E0054601,C001465,Add To Cart
E0054602,C000562,Order Complete
E0054603,C000044,Restaurant View
E0054604,C001757,Restaurant View
E0054605,C003606,App Open
E0054606,C004474,Menu View
E0054607,C001961,App Open
E0054608,C002062,Checkout
E0054609,C003506,Menu View
E0054610,C001245,Order Complete
E0054611,C002795,Restaurant View
E0054612,C003898,Menu View
E0054613,C004790,Add To Cart
E0054614,C003975,Menu View
E0054615,C002767,Menu View
E0054616,C004874,Add To Cart
E0054617,C003023,Checkout
E0054618,C000647,Restaurant View
E0054619,C004897,App Open
E0054620,C000267,Order Complete
E0054621,C000156,Checkout
E0054622,C002886,Order Complete
E0054623,C003145,Add To Cart
E0054624,C004523,Menu View
E0054625,C002675,App Open
E0054626,C001002,Menu View
E0054627,C002241,Menu View
E0054628,C003492,Add To Cart
E0054629,C000900,Add To Cart
E0054630,C004057,Add To Cart
E0054631,C000265,Menu View
E0054632,C001217,Checkout
E0054633,C001375,App Open
E0054634,C004332,Restaurant View
E0054635,C001818,Checkout
E0054636,C003495,Menu View
E0054637,C002220,Restaurant View
E0054638,C003348,Restaurant View
E0054639,C000927,Menu View
E0054640,C001387,Restaurant View
E0054641,C002118,Checkout
E0054642,C000258,Menu View
E0054643,C002720,Restaurant View
E0054644,C004509,Add To Cart
E0054645,C000357,Checkout
E0054646,C001416,Order Complete
E0054647,C004882,App Open
E0054648,C001681,Order Complete
E0054649,C002673,Menu View
E0054650,C001482,Checkout
E0054651,C003630,Add To Cart
E0054652,C000757,Restaurant View
E0054653,C004521,Order Complete
E0054654,C002005,Add To Cart
E0054655,C003609,Order Complete
E0054656,C000931,Menu View
E0054657,C000982,Menu View
E0054658,C000524,Menu View
E0054659,C001413,Order Complete
E0054660,C004091,Menu View
E0054661,C002326,Checkout
E0054662,C004007,Checkout
E0054663,C003423,Checkout
E0054664,C000538,Checkout
E0054665,C002647,Menu View
E0054666,C004121,App Open
E0054667,C003602,Menu View
E0054668,C003659,Add To Cart
E0054669,C004124,App Open
E0054670,C001972,Add To Cart
E0054671,C003994,Order Complete
E0054672,C000438,Add To Cart
E0054673,C001286,Checkout
E0054674,C001223,Add To Cart
E0054675,C004847,Checkout
E0054676,C001618,Order Complete
E0054677,C002797,Order Complete
E0054678,C001812,Checkout
E0054679,C001924,Checkout
E0054680,C001151,Restaurant View
E0054681,C000057,Add To Cart
E0054682,C002991,Restaurant View
E0054683,C002329,Order Complete
E0054684,C004090,Checkout
E0054685,C004036,Menu View
E0054686,C002490,Menu View
E0054687,C000872,Menu View
E0054688,C002385,Order Complete
E0054689,C001608,Order Complete
E0054690,C004812,Restaurant View
E0054691,C002598,Restaurant View
E0054692,C001927,Order Complete
E0054693,C001181,Add To Cart
E0054694,C004803,Checkout
E0054695,C003011,Checkout
E0054696,C001582,Add To Cart
E0054697,C001307,Checkout
E0054698,C003849,Restaurant View
E0054699,C003784,App Open
E0054700,C001069,Order Complete
E0054701,C001337,Restaurant View
E0054702,C001554,Add To Cart
E0054703,C003563,Restaurant View
E0054704,C001449,App Open
E0054705,C003663,Restaurant View
E0054706,C003712,Restaurant View
E0054707,C000979,Menu View
E0054708,C003595,Menu View
E0054709,C004370,Add To Cart
E0054710,C000482,Add To Cart
E0054711,C004296,Order Complete
E0054712,C000005,App Open
E0054713,C002114,Restaurant View
E0054714,C004766,Checkout
E0054715,C000039,Order Complete
E0054716,C000306,Add To Cart
E0054717,C002339,Add To Cart
E0054718,C002735,Order Complete
E0054719,C000532,App Open
E0054720,C000224,App Open
E0054721,C000376,Restaurant View
E0054722,C002105,App Open
E0054723,C004754,Restaurant View
E0054724,C001099,Checkout
E0054725,C003846,App Open
E0054726,C001522,Add To Cart
E0054727,C004396,Checkout
E0054728,C003535,Order Complete
E0054729,C002422,Menu View
E0054730,C001118,Menu View
E0054731,C004902,Order Complete
E0054732,C003860,Restaurant View
E0054733,C002260,Order Complete
E0054734,C000990,App Open
E0054735,C003193,App Open
E0054736,C004327,Order Complete
E0054737,C003931,Restaurant View
E0054738,C001089,Menu View
E0054739,C000514,Checkout
E0054740,C000699,Menu View
E0054741,C002479,Order Complete
E0054742,C000311,Add To Cart
E0054743,C003775,Menu View
E0054744,C003126,Restaurant View
E0054745,C002362,Add To Cart
E0054746,C001119,App Open
E0054747,C002848,App Open
E0054748,C003724,Menu View
E0054749,C001580,Restaurant View
E0054750,C002209,App Open
E0054751,C000862,Add To Cart
E0054752,C002374,App Open
E0054753,C000115,Order Complete
E0054754,C000717,Checkout
E0054755,C003150,Restaurant View
E0054756,C002070,Checkout
E0054757,C001699,Restaurant View
E0054758,C004157,Add To Cart
E0054759,C001710,App Open
E0054760,C001923,App Open
E0054761,C001893,Add To Cart
E0054762,C002556,Menu View
E0054763,C002553,App Open
E0054764,C002806,Checkout
E0054765,C001038,App Open
E0054766,C001352,App Open
E0054767,C002785,Order Complete
E0054768,C003311,Menu View
E0054769,C000894,Checkout
E0054770,C003750,Restaurant View
E0054771,C002912,Checkout
E0054772,C004364,Checkout
E0054773,C001692,Menu View
E0054774,C001097,App Open
E0054775,C000034,Add To Cart
E0054776,C002174,Add To Cart
E0054777,C003717,Add To Cart
E0054778,C004626,Add To Cart
E0054779,C002333,Restaurant View
E0054780,C003421,Add To Cart
E0054781,C001064,App Open
E0054782,C002982,Menu View
E0054783,C004115,Restaurant View
E0054784,C002036,App Open
E0054785,C000942,Add To Cart
E0054786,C004251,Restaurant View
E0054787,C001379,Order Complete
E0054788,C004273,Restaurant View
E0054789,C001609,Checkout
E0054790,C001148,Menu View
E0054791,C001512,App Open
E0054792,C004599,Order Complete
E0054793,C000682,Checkout
E0054794,C004759,Menu View
E0054795,C001003,Order Complete
E0054796,C003452,App Open
E0054797,C000684,Restaurant View
E0054798,C001262,Checkout
E0054799,C002500,Restaurant View
E0054800,C001101,Order Complete
E0054801,C003836,Menu View
E0054802,C001115,Checkout
E0054803,C002712,Menu View
E0054804,C001879,Order Complete
E0054805,C002123,Order Complete
E0054806,C002799,App Open
E0054807,C003462,App Open
E0054808,C004647,App Open
E0054809,C002079,App Open
E0054810,C004591,Checkout
E0054811,C004481,Order Complete
E0054812,C000015,Menu View
E0054813,C000521,Menu View
E0054814,C001801,Menu View
E0054815,C004258,Order Complete
E0054816,C001282,Menu View
E0054817,C003691,Restaurant View
E0054818,C002871,Checkout
