order_id,customer_id,restaurant_id,item_id,rider_id,order_datetime,quantity,order_amount,discount_amount,delivery_fee,final_amount,order_status
O0028341,C000231,R01241,M005050,D03658,2025-08-09 06:04:03,1,439,10,42,471,Delivered
O0028342,C003686,R00240,M007627,D03512,2026-03-18 06:03:14,4,1616,75,56,1597,Delivered
O0028343,C004609,R01269,M001219,D01697,2025-09-26 15:00:16,4,568,58,31,541,Delivered
O0028344,C004776,R00475,M005229,D01904,2026-04-04 04:58:03,3,462,84,35,413,Delivered
O0028345,C001003,R01160,M006770,D01887,2026-04-09 13:24:39,3,999,16,40,1023,Cancelled
O0028346,C001568,R00351,M010815,D00748,2025-09-01 02:19:04,4,1332,78,44,1298,Delivered
O0028347,C001249,R00779,M012219,D02861,2025-08-23 03:46:12,2,802,49,56,809,Delivered
O0028348,C000823,R01109,M011538,D01913,2026-04-27 02:42:43,1,673,35,50,688,Delivered
O0028349,C001214,R01053,M003441,D02182,2025-10-08 06:36:41,3,1173,47,32,1158,Delivered
O0028350,C004519,R00057,M003382,D02614,2025-10-26 07:41:07,1,317,41,57,333,Cancelled
O0028351,C001318,R00429,M000861,D01159,2026-03-08 18:45:33,1,278,22,46,302,Delivered
O0028352,C002238,R01199,M007010,D01553,2025-08-18 19:44:50,4,684,24,52,712,Delivered
O0028353,C002614,R01255,M004073,D01431,2026-05-02 15:07:12,1,590,60,52,582,Delivered
O0028354,C004141,R00109,M004107,D03810,2025-09-13 13:50:32,2,984,8,43,1019,Delivered
O0028355,C001932,R01177,M006564,D01864,2026-03-01 07:10:22,3,1005,15,56,1046,Delivered
O0028356,C000520,R00400,M009070,D03545,2026-01-04 15:16:00,4,448,15,49,482,Delivered
O0028357,C004308,R00123,M000206,D01472,2026-04-15 02:04:49,4,1368,35,43,1376,Delivered
O0028358,C003623,R00033,M007256,D02878,2025-08-18 19:09:28,4,580,56,39,563,Delivered
O0028359,C002024,R00820,M007866,D02084,2026-02-23 17:05:46,4,2132,98,30,2064,Delivered
O0028360,C001934,R01023,M002209,D00353,2025-09-10 07:48:58,4,656,38,21,639,Delivered
O0028361,C000653,R01113,M004416,D00534,2025-09-09 19:29:10,3,2022,28,57,2051,Delivered
O0028362,C004727,R00541,M010285,D03129,2025-12-08 02:05:51,2,1002,82,25,945,Delivered
O0028363,C002819,R01037,M010408,D01459,2026-03-13 03:50:22,4,1636,31,58,1663,Delivered
O0028364,C003639,R00830,M001100,D00019,2026-05-30 07:37:10,4,2008,29,44,2023,Delivered
O0028365,C000540,R00431,M005448,D02056,2026-01-24 16:23:25,3,1485,10,48,1523,Delivered
O0028366,C000057,R00133,M004335,D03007,2025-08-20 02:44:22,1,141,36,38,143,Delivered
O0028367,C000775,R00929,M012540,D02043,2026-05-19 05:43:25,3,303,16,43,330,Delivered
O0028368,C003743,R00943,M010886,D01098,2025-07-28 08:33:17,1,637,25,22,634,Delivered
O0028369,C001895,R00279,M009036,D00595,2025-10-07 05:09:48,4,1248,26,53,1275,Delivered
O0028370,C001115,R00801,M014503,D01757,2026-05-15 19:51:46,2,1364,43,30,1351,Delivered
O0028371,C001384,R00088,M008072,D01082,2025-10-01 11:57:37,1,332,38,45,339,Delivered
O0028372,C003215,R00892,M003953,D00282,2026-04-09 14:43:57,2,1230,11,26,1245,Delivered
O0028373,C001396,R01083,M009343,D03096,2025-11-11 14:02:32,2,746,59,40,727,Delivered
O0028374,C002293,R00966,M009519,D01049,2025-06-28 15:03:49,4,1992,57,49,1984,Delivered
O0028375,C003353,R00374,M001506,D02903,2026-03-27 07:48:38,1,82,19,29,92,Delivered
O0028376,C003097,R01263,M014639,D01354,2025-07-30 07:36:38,4,464,87,22,399,Delivered
O0028377,C003847,R00465,M000047,D02754,2025-08-14 06:53:19,2,1330,46,37,1321,Delivered
O0028378,C003182,R00681,M013798,D02423,2025-10-18 19:10:46,1,680,60,48,668,Delivered
O0028379,C001469,R00183,M012616,D02762,2025-08-11 06:44:16,2,702,3,42,741,Delivered
O0028380,C001057,R00339,M012156,D01257,2025-12-22 13:41:44,1,375,14,27,388,Delivered
O0028381,C004062,R00987,M009827,D02329,2025-07-03 11:59:18,2,672,71,54,655,Delivered
O0028382,C000951,R00258,M005440,D02523,2025-10-08 14:35:31,1,137,4,55,188,Delivered
O0028383,C004628,R01420,M007264,D01849,2026-06-04 01:43:04,1,201,22,31,210,Delivered
O0028384,C004049,R01079,M005032,D02487,2025-12-13 00:51:24,4,1172,89,42,1125,Delivered
O0028385,C002352,R01300,M012520,D03896,2025-09-26 07:08:29,3,1353,68,21,1306,Delivered
O0028386,C001189,R01148,M005964,D03978,2025-11-24 12:34:59,4,2136,54,45,2127,Delivered
O0028387,C001198,R00128,M003810,D02531,2025-09-16 23:58:05,3,1566,100,41,1507,Delivered
O0028388,C002936,R00929,M007057,D01116,2026-03-15 09:01:23,1,199,25,52,226,Delivered
O0028389,C003750,R00083,M002976,D02434,2026-03-24 11:35:36,3,663,34,58,687,Delivered
O0028390,C004799,R00669,M003140,D02090,2025-07-26 05:53:20,4,1456,28,21,1449,Delivered
O0028391,C004171,R01444,M008763,D02416,2025-07-14 20:30:56,1,680,40,23,663,Delivered
O0028392,C002237,R01125,M010569,D00331,2026-05-05 22:24:52,1,581,32,36,585,Delivered
O0028393,C001713,R00834,M011235,D01399,2026-05-06 06:10:29,3,1422,80,48,1390,Delivered
O0028394,C003498,R00594,M006934,D00591,2025-07-11 12:55:05,3,1221,96,57,1182,Delivered
O0028395,C004824,R00962,M004654,D03104,2025-06-22 22:15:39,4,788,20,20,788,Delivered
O0028396,C003786,R00668,M011267,D03637,2026-06-09 20:31:02,3,2049,7,32,2074,Delivered
O0028397,C004736,R00566,M002222,D01058,2026-04-23 10:24:49,3,1500,30,23,1493,Delivered
O0028398,C003889,R00562,M014895,D01355,2025-08-06 09:37:03,4,520,67,55,508,Delivered
O0028399,C002965,R01230,M003041,D01243,2025-10-25 16:09:04,2,998,78,45,965,Delivered
O0028400,C004331,R01087,M005256,D02635,2026-02-19 09:44:21,4,1692,10,54,1736,Delivered
O0028401,C001976,R01340,M006465,D03372,2026-03-13 14:21:13,2,760,25,27,762,Delivered
O0028402,C004626,R00773,M002541,D01119,2025-08-01 06:03:54,2,850,78,39,811,Delivered
O0028403,C002819,R00136,M003378,D03470,2026-02-24 21:26:20,4,1584,56,57,1585,Delivered
O0028404,C002601,R00176,M007247,D00974,2025-12-11 09:59:42,1,260,52,52,260,Delivered
O0028405,C001227,R00449,M009538,D03866,2025-10-08 17:19:51,4,1144,65,37,1116,Delivered
O0028406,C001392,R01071,M004591,D00523,2026-04-27 13:41:09,3,891,87,31,835,Delivered
O0028407,C004567,R01276,M005253,D03469,2025-12-15 19:32:52,3,1605,47,54,1612,Delivered
O0028408,C004723,R01364,M012329,D01695,2025-09-18 18:06:11,2,382,17,56,421,Delivered
O0028409,C004868,R01340,M014426,D03207,2026-01-12 16:40:08,3,309,19,21,311,Delivered
O0028410,C001135,R00703,M010397,D02556,2025-11-23 15:14:40,3,1812,80,48,1780,Delivered
O0028411,C000371,R00034,M005738,D00451,2025-08-07 06:15:29,1,546,15,39,570,Delivered
O0028412,C000155,R01430,M003577,D02917,2025-10-19 21:54:52,3,720,74,25,671,Delivered
O0028413,C000132,R00657,M001651,D02677,2026-02-15 18:04:48,1,434,70,24,388,Delivered
O0028414,C002731,R01114,M007772,D00773,2026-03-29 12:33:49,1,381,63,54,372,Delivered
O0028415,C000249,R00615,M009323,D00016,2025-10-12 23:06:15,2,368,30,48,386,Delivered
O0028416,C000052,R00771,M003519,D00407,2025-12-04 05:07:54,2,254,34,31,251,Delivered
O0028417,C002973,R01175,M014462,D03312,2026-06-14 20:50:56,1,255,33,57,279,Delivered
O0028418,C001692,R00628,M008145,D02910,2026-04-10 04:04:43,2,1044,36,45,1053,Delivered
O0028419,C004121,R01167,M014478,D01233,2025-11-01 01:50:29,3,741,18,30,753,Delivered
O0028420,C000168,R01278,M011998,D03428,2026-04-22 04:42:06,2,910,38,37,909,Delivered
O0028421,C004577,R00356,M004484,D03300,2026-01-21 20:22:39,1,356,44,50,362,Delivered
O0028422,C004497,R01060,M001645,D02292,2025-08-30 04:30:18,3,1575,23,57,1609,Cancelled
O0028423,C002898,R01221,M013450,D00393,2025-09-24 00:35:53,4,1984,24,22,1982,Delivered
O0028424,C004424,R01366,M004870,D02722,2026-01-08 16:51:48,2,776,68,55,763,Delivered
O0028425,C002734,R00612,M008210,D03812,2025-10-11 08:03:26,4,1704,36,60,1728,Delivered
O0028426,C000074,R01168,M000197,D03674,2026-04-05 13:58:05,2,254,9,22,267,Delivered
O0028427,C003591,R01169,M012551,D03622,2026-05-12 02:42:05,3,1224,49,40,1215,Delivered
O0028428,C001714,R00250,M014715,D01132,2025-07-04 22:51:36,2,1072,32,51,1091,Delivered
O0028429,C004023,R01426,M011004,D02992,2025-11-23 17:42:05,3,1179,59,39,1159,Delivered
O0028430,C003988,R01001,M003103,D02390,2026-03-16 01:51:24,4,656,98,54,612,Delivered
O0028431,C000286,R00584,M005728,D01379,2025-07-11 14:21:40,1,616,23,43,636,Delivered
O0028432,C003430,R01264,M012474,D01105,2026-03-07 19:36:59,3,1494,68,45,1471,Delivered
O0028433,C001414,R01434,M004928,D03198,2025-07-02 05:18:27,3,639,11,40,668,Delivered
O0028434,C002629,R00127,M012876,D02596,2025-09-03 02:59:14,3,1620,28,50,1642,Delivered
O0028435,C001951,R00852,M014317,D03495,2025-06-18 22:14:26,3,1512,81,35,1466,Delivered
O0028436,C004959,R00708,M000626,D00950,2026-06-11 00:01:46,2,890,17,28,901,Cancelled
O0028437,C003005,R01019,M008186,D02588,2026-03-24 18:33:20,3,1938,92,23,1869,Delivered
O0028438,C001367,R00805,M013904,D00708,2025-11-14 00:30:15,4,1524,46,22,1500,Delivered
O0028439,C003508,R01293,M000322,D01609,2026-04-06 02:10:32,1,678,84,20,614,Cancelled
O0028440,C003905,R00406,M006672,D01388,2026-04-08 02:22:30,2,204,40,41,205,Delivered
O0028441,C002841,R00248,M003669,D01408,2025-09-05 04:32:42,2,256,30,53,279,Delivered
O0028442,C004573,R00818,M013862,D02734,2025-08-01 22:28:01,4,1252,10,55,1297,Delivered
O0028443,C001158,R01127,M008972,D00031,2026-03-07 17:04:47,2,1292,68,39,1263,Delivered
O0028444,C004400,R00572,M012860,D01484,2026-04-01 07:57:06,4,1248,44,48,1252,Delivered
O0028445,C003046,R01313,M010833,D02919,2026-05-18 10:15:05,3,1107,58,37,1086,Delivered
O0028446,C004391,R01034,M001796,D01142,2025-11-11 22:33:01,1,682,23,23,682,Delivered
O0028447,C003735,R00989,M013882,D03757,2025-10-17 11:08:05,2,324,65,32,291,Delivered
O0028448,C002544,R01007,M008407,D00786,2026-06-08 20:51:34,4,1092,12,43,1123,Delivered
O0028449,C004212,R01079,M004571,D02086,2025-10-16 00:08:06,2,514,36,56,534,Delivered
O0028450,C000388,R00969,M005861,D02718,2025-06-20 21:55:41,3,807,86,20,741,Delivered
O0028451,C004171,R00179,M007554,D03411,2026-04-19 03:01:04,4,1960,0,54,2014,Cancelled
O0028452,C001562,R00865,M010389,D00302,2026-02-26 04:42:21,3,1440,25,36,1451,Delivered
O0028453,C003507,R01079,M004739,D03071,2025-12-18 09:38:53,2,1232,57,48,1223,Delivered
O0028454,C001657,R00114,M005918,D00086,2025-10-28 06:01:16,1,255,13,22,264,Delivered
O0028455,C001865,R01069,M003611,D03585,2026-06-05 00:33:36,4,464,21,57,500,Delivered
O0028456,C002269,R00559,M014802,D01868,2026-02-21 13:20:59,1,649,29,48,668,Delivered
O0028457,C001664,R01314,M002440,D00145,2026-05-18 10:44:31,3,1656,40,39,1655,Delivered
O0028458,C001083,R01189,M009627,D03355,2025-07-11 22:37:41,1,216,25,43,234,Delivered
O0028459,C001370,R01352,M012391,D03880,2026-01-24 09:35:28,3,1779,63,28,1744,Delivered
O0028460,C003603,R00703,M014644,D02911,2025-06-30 15:36:35,2,566,54,52,564,Delivered
O0028461,C002329,R01195,M001178,D02523,2026-04-20 20:05:55,3,1356,32,52,1376,Delivered
O0028462,C003195,R00666,M008166,D00331,2026-03-14 07:10:34,3,723,55,45,713,Delivered
O0028463,C000170,R01163,M006595,D00190,2025-10-03 17:10:26,4,936,33,36,939,Delivered
O0028464,C000796,R01060,M001645,D02147,2025-07-31 22:19:28,3,1575,36,30,1569,Delivered
O0028465,C001571,R00500,M014524,D01964,2026-05-27 00:36:25,2,638,21,31,648,Delivered
O0028466,C001844,R00409,M001209,D01412,2025-12-28 11:16:38,2,1028,67,29,990,Delivered
O0028467,C004687,R00222,M012954,D03243,2026-05-16 06:22:34,3,1344,36,38,1346,Delivered
O0028468,C000754,R01498,M010168,D02097,2025-07-25 00:15:34,1,381,39,29,371,Delivered
O0028469,C001811,R00653,M009076,D00037,2025-08-13 15:31:48,2,850,40,40,850,Delivered
O0028470,C001327,R01424,M012170,D02506,2026-03-25 04:48:31,1,372,43,26,355,Delivered
O0028471,C000028,R00395,M000696,D01894,2025-10-27 04:22:00,2,754,49,48,753,Delivered
O0028472,C002048,R00452,M011029,D02167,2025-08-24 03:21:08,1,697,39,30,688,Delivered
O0028473,C003822,R00517,M012783,D02310,2025-08-06 15:10:42,2,972,42,37,967,Delivered
O0028474,C001425,R00154,M013223,D02370,2025-06-20 23:58:48,1,695,45,33,683,Delivered
O0028475,C003662,R00765,M008796,D01141,2025-11-17 09:45:15,2,1028,37,54,1045,Delivered
O0028476,C002247,R01310,M010712,D01259,2026-05-03 00:40:26,1,511,55,34,490,Delivered
O0028477,C003086,R00173,M003867,D03168,2025-07-23 03:14:23,4,1068,57,59,1070,Delivered
O0028478,C003166,R00850,M008556,D03073,2026-01-02 02:46:35,2,1188,100,60,1148,Delivered
O0028479,C000049,R00663,M009808,D03380,2025-08-17 11:16:12,2,1138,26,44,1156,Delivered
O0028480,C001841,R00449,M009550,D02378,2025-09-25 13:40:48,1,230,49,29,210,Delivered
O0028481,C002257,R00456,M011407,D03799,2026-06-15 16:43:40,1,154,4,41,191,Delivered
O0028482,C000550,R00237,M005963,D00036,2025-09-21 20:41:51,3,1383,47,43,1379,Delivered
O0028483,C003721,R00275,M009655,D01752,2025-07-14 13:39:19,4,1140,61,34,1113,Delivered
O0028484,C002774,R00882,M007742,D03142,2026-01-31 15:01:35,1,148,100,54,102,Delivered
O0028485,C003896,R00087,M006735,D02511,2025-12-23 14:29:32,3,564,49,21,536,Delivered
O0028486,C000498,R01473,M008755,D03077,2025-08-16 23:46:45,4,1452,63,58,1447,Delivered
O0028487,C002056,R00175,M010312,D01977,2025-09-12 21:44:26,3,393,41,47,399,Cancelled
O0028488,C003648,R00012,M011236,D01604,2026-03-06 08:16:03,3,1398,85,57,1370,Delivered
O0028489,C003576,R00503,M014007,D03919,2026-04-17 17:52:42,4,1636,28,24,1632,Delivered
O0028490,C002574,R01201,M008911,D03114,2026-02-27 17:06:02,3,621,10,29,640,Delivered
O0028491,C003275,R00378,M005218,D02661,2025-11-30 04:46:02,1,179,25,21,175,Delivered
O0028492,C002690,R00266,M010919,D02974,2025-09-02 07:36:46,3,663,3,44,704,Delivered
O0028493,C000050,R00409,M001468,D03256,2026-01-04 00:11:13,3,1284,58,41,1267,Delivered
O0028494,C003314,R00308,M009652,D00105,2026-02-24 23:26:18,3,1284,39,23,1268,Delivered
O0028495,C000668,R00463,M009118,D02809,2026-04-09 18:42:56,3,612,30,27,609,Delivered
O0028496,C000674,R00681,M000803,D01962,2025-09-21 16:20:55,3,1236,12,48,1272,Delivered
O0028497,C000540,R00742,M003940,D00125,2025-12-11 03:37:27,1,445,48,53,450,Delivered
O0028498,C002443,R01040,M011104,D01644,2025-10-17 23:53:03,1,448,88,52,412,Delivered
O0028499,C002954,R00248,M008116,D01863,2026-03-24 13:23:12,4,1064,48,32,1048,Delivered
O0028500,C002327,R01462,M014945,D00211,2026-01-30 16:34:48,3,642,42,37,637,Delivered
O0028501,C004038,R01132,M013778,D01111,2026-04-28 07:42:02,1,546,35,51,562,Delivered
O0028502,C003263,R00126,M010218,D02714,2026-04-10 19:44:08,3,795,32,54,817,Delivered
O0028503,C004615,R01457,M006848,D03657,2025-10-10 06:50:01,4,572,33,38,577,Delivered
O0028504,C001638,R01264,M013393,D00897,2026-05-10 05:38:43,3,1935,67,35,1903,Delivered
O0028505,C003214,R01303,M008482,D00069,2026-01-03 06:04:47,4,2368,44,21,2345,Delivered
O0028506,C000895,R00142,M014801,D00497,2026-04-13 19:07:32,2,528,68,35,495,Delivered
O0028507,C003533,R01000,M012666,D01309,2026-05-30 20:51:46,4,496,63,43,476,Delivered
O0028508,C004850,R00460,M012200,D02906,2026-04-10 14:27:41,2,514,38,58,534,Delivered
O0028509,C000820,R00920,M010341,D02661,2025-11-05 08:13:29,3,798,47,20,771,Cancelled
O0028510,C000983,R00832,M005254,D02568,2026-04-29 02:33:30,4,752,55,24,721,Delivered
O0028511,C004422,R00575,M010150,D02259,2025-12-08 11:11:15,2,1088,53,54,1089,Cancelled
O0028512,C002734,R00060,M002927,D00192,2026-06-06 07:46:52,3,1728,83,49,1694,Delivered
O0028513,C004497,R00932,M014532,D02311,2025-09-19 06:40:04,3,1431,36,50,1445,Delivered
O0028514,C003933,R00144,M003673,D00057,2026-04-26 03:46:54,2,900,38,20,882,Delivered
O0028515,C003110,R01082,M008016,D03238,2025-09-22 19:00:40,3,1710,23,60,1747,Delivered
O0028516,C002970,R01035,M011261,D02273,2025-08-17 17:08:24,2,1126,89,24,1061,Delivered
O0028517,C004445,R01391,M013449,D02808,2026-03-29 18:03:28,2,538,60,22,500,Delivered
O0028518,C002624,R00992,M009172,D02265,2025-08-17 02:11:52,2,1080,91,27,1016,Delivered
O0028519,C003610,R01282,M004887,D00713,2026-02-09 03:24:45,2,356,60,39,335,Delivered
O0028520,C002434,R00606,M004425,D03275,2026-04-30 02:10:56,3,1275,35,25,1265,Delivered
O0028521,C003949,R01220,M011259,D01784,2025-11-23 05:20:57,4,2276,33,38,2281,Delivered
O0028522,C000139,R01020,M001268,D03714,2025-12-01 15:01:10,3,1314,27,31,1318,Delivered
O0028523,C000866,R01400,M014104,D01680,2026-04-06 22:08:19,4,628,29,20,619,Delivered
O0028524,C004691,R00512,M000833,D00320,2025-11-29 10:22:47,2,1164,76,54,1142,Delivered
O0028525,C001991,R00910,M011945,D01068,2026-06-03 06:57:43,1,597,100,55,552,Delivered
O0028526,C003135,R01259,M007265,D00861,2025-10-08 08:17:03,4,1072,34,37,1075,Delivered
O0028527,C004404,R00166,M004639,D01532,2026-04-15 19:15:30,2,458,73,43,428,Delivered
O0028528,C002134,R01125,M010569,D02208,2025-11-15 17:12:01,4,2324,37,32,2319,Delivered
O0028529,C001366,R01173,M003065,D03096,2025-07-30 23:16:43,2,1052,17,59,1094,Cancelled
O0028530,C004894,R01150,M002041,D02211,2025-07-06 10:46:59,3,2073,46,40,2067,Delivered
O0028531,C001229,R00334,M008654,D02197,2026-06-05 14:37:24,1,585,73,29,541,Delivered
O0028532,C000744,R00984,M010205,D00518,2026-06-12 17:11:03,1,639,54,26,611,Delivered
O0028533,C003796,R00798,M003737,D01229,2025-09-17 01:19:18,3,1017,79,57,995,Delivered
O0028534,C000555,R00435,M008411,D00743,2026-04-11 13:54:43,3,927,11,59,975,Delivered
O0028535,C001110,R00355,M005242,D00119,2025-10-12 11:58:40,3,657,68,24,613,Delivered
O0028536,C004468,R01334,M006394,D00026,2025-12-15 15:19:22,3,1044,44,54,1054,Delivered
O0028537,C003842,R00109,M003919,D00292,2025-12-07 19:15:16,1,392,68,23,347,Delivered
O0028538,C004113,R00488,M008506,D00169,2026-01-11 23:37:59,3,870,55,48,863,Delivered
O0028539,C002091,R00312,M011043,D00156,2026-03-18 21:24:35,2,1304,25,60,1339,Cancelled
O0028540,C001451,R01276,M008045,D00064,2025-08-22 02:11:04,4,1840,30,22,1832,Delivered
O0028541,C004468,R00180,M011752,D02348,2026-01-12 08:18:11,2,1222,33,55,1244,Delivered
O0028542,C000641,R01478,M008802,D01965,2025-10-17 20:00:25,3,360,19,58,399,Delivered
O0028543,C003389,R00508,M013945,D02022,2026-05-10 21:05:31,4,2504,34,26,2496,Delivered
O0028544,C004524,R00084,M005675,D02351,2025-10-02 06:50:34,3,1380,10,37,1407,Delivered
O0028545,C000118,R00315,M005948,D03758,2025-10-02 15:22:09,2,946,14,55,987,Delivered
O0028546,C002452,R00193,M000786,D02498,2026-01-15 15:54:30,4,1552,36,37,1553,Delivered
O0028547,C003949,R00758,M001284,D01297,2025-07-19 13:06:36,2,200,2,25,223,Delivered
O0028548,C001159,R00656,M005898,D00798,2026-06-04 12:24:21,4,796,34,35,797,Delivered
O0028549,C004824,R00879,M014756,D02409,2025-12-11 05:08:35,3,744,36,28,736,Delivered
O0028550,C002795,R00575,M009953,D02266,2026-03-01 18:37:28,1,558,52,23,529,Delivered
O0028551,C001841,R01360,M014827,D03248,2026-01-03 01:20:43,3,1437,90,22,1369,Delivered
O0028552,C002818,R01073,M004514,D01555,2026-03-18 02:19:32,2,1300,63,49,1286,Delivered
O0028553,C000008,R01380,M014482,D00154,2026-03-17 13:42:51,1,525,50,39,514,Delivered
O0028554,C002080,R00397,M008018,D00737,2025-09-09 21:57:23,4,604,26,50,628,Cancelled
O0028555,C002838,R00058,M008435,D02114,2025-12-16 09:41:40,4,2324,62,27,2289,Delivered
O0028556,C004095,R00358,M006262,D02688,2025-12-17 07:25:40,2,900,30,27,897,Delivered
O0028557,C004889,R01458,M010196,D00948,2025-12-23 08:03:28,1,175,21,30,184,Delivered
O0028558,C001822,R01106,M000725,D02079,2026-05-19 23:51:13,3,1419,71,58,1406,Delivered
O0028559,C004556,R00317,M004436,D03995,2026-04-22 04:40:33,4,1352,48,20,1324,Delivered
O0028560,C000012,R01260,M014765,D02158,2026-03-25 00:14:01,3,786,66,36,756,Delivered
O0028561,C001831,R00244,M003905,D00421,2025-12-03 09:39:25,2,460,50,32,442,Delivered
O0028562,C001758,R01014,M010286,D02337,2025-11-04 15:49:04,3,339,6,30,363,Delivered
O0028563,C004676,R01315,M006206,D00084,2025-09-29 19:27:24,1,181,27,27,181,Delivered
O0028564,C000552,R00634,M001202,D02708,2026-04-08 23:37:31,4,1464,2,35,1497,Delivered
O0028565,C002341,R00845,M001874,D00620,2026-03-11 19:00:44,2,224,8,35,251,Delivered
O0028566,C004122,R00470,M005407,D02452,2025-09-27 17:52:18,4,2604,99,44,2549,Delivered
O0028567,C000447,R01332,M007657,D01002,2026-05-07 22:33:53,3,918,49,27,896,Delivered
O0028568,C001121,R00075,M007253,D00363,2026-01-17 05:31:23,4,1096,40,44,1100,Delivered
O0028569,C004871,R00647,M007298,D00135,2025-07-10 09:36:28,3,1491,40,57,1508,Delivered
O0028570,C000798,R01150,M006532,D03919,2025-08-11 18:30:05,1,200,52,39,187,Delivered
O0028571,C003987,R01286,M007229,D02957,2026-02-05 05:33:08,2,1336,54,43,1325,Delivered
O0028572,C004048,R01102,M003821,D02886,2025-11-08 13:53:24,2,386,84,36,338,Delivered
O0028573,C002762,R01163,M009046,D02983,2026-03-13 12:35:18,4,1288,32,40,1296,Delivered
O0028574,C003733,R00367,M000141,D03781,2026-01-08 13:15:06,1,306,53,32,285,Delivered
O0028575,C000256,R01264,M013393,D02092,2026-03-17 15:19:21,4,2580,97,56,2539,Cancelled
O0028576,C004585,R00741,M010061,D01265,2026-04-29 18:51:20,3,525,47,52,530,Delivered
O0028577,C000946,R00584,M011379,D01451,2026-04-03 23:08:26,2,218,9,24,233,Delivered
O0028578,C000566,R00597,M005409,D00080,2025-09-21 02:42:45,2,1362,89,56,1329,Delivered
O0028579,C004374,R00855,M005224,D02620,2025-09-06 15:39:38,2,806,37,37,806,Delivered
O0028580,C004844,R00605,M010746,D03697,2025-12-07 23:17:26,3,1314,91,58,1281,Delivered
O0028581,C003744,R00436,M013467,D00932,2026-04-05 23:17:48,3,843,23,51,871,Delivered
O0028582,C001325,R00675,M000156,D02913,2025-08-24 00:20:34,3,1035,46,26,1015,Delivered
O0028583,C002532,R00657,M004417,D00937,2025-06-21 00:04:43,1,375,67,54,362,Delivered
O0028584,C004326,R00585,M012611,D00326,2026-06-12 22:37:52,3,990,26,23,987,Delivered
O0028585,C001670,R00953,M004079,D02818,2026-03-21 14:26:38,1,258,77,54,235,Cancelled
O0028586,C000195,R01120,M004438,D02318,2026-04-05 14:07:29,3,687,16,43,714,Delivered
